,P3_22,P3_21,P3_20,P3_19,csvTime
69014,12,12,-96,-98,2024-07-16 14:19:17
69015,12,12,60,74,2024-07-16 14:20:17
69016,12,12,128,113,2024-07-16 14:21:17
69017,12,13,202,191,2024-07-16 14:22:17
69018,12,12,156,150,2024-07-16 14:23:16
69019,12,12,27,34,2024-07-16 14:24:17
69020,12,12,-18,-16,2024-07-16 14:25:17
69021,12,12,-208,-196,2024-07-16 14:26:17
69022,12,13,-83,-73,2024-07-16 14:27:17
69023,12,13,-186,-171,2024-07-16 14:28:17
69024,10,11,54,65,2024-07-16 14:29:16
69025,10,11,81,75,2024-07-16 14:30:17
69026,10,11,288,313,2024-07-16 14:31:17
69027,10,11,337,342,2024-07-16 14:32:17
69028,10,11,337,342,2024-07-16 14:33:17
69029,10,11,337,342,2024-07-16 14:34:17
69030,20,20,337,342,2024-07-16 14:35:17
69031,18,19,246,230,2024-07-16 14:36:17
69032,13,14,-37,-45,2024-07-16 14:37:17
69033,13,14,-68,-69,2024-07-16 14:38:17
69034,13,14,191,145,2024-07-16 14:39:17
69035,13,14,335,342,2024-07-16 14:40:17
69036,19,38,846,898,2024-07-16 14:41:17
69037,50,50,896,898,2024-07-16 14:42:17
69038,39,50,247,0,2024-07-16 14:43:17
69039,38,39,-71,-85,2024-07-16 14:44:17
69040,18,19,293,295,2024-07-16 14:45:17
69041,16,16,182,168,2024-07-16 14:46:17
69042,16,17,-198,-202,2024-07-16 14:47:17
69043,12,13,-192,-191,2024-07-16 14:48:17
69044,13,13,-260,-267,2024-07-16 14:49:17
69045,12,13,-128,-121,2024-07-16 14:50:17
69046,12,13,22,12,2024-07-16 14:51:17
69047,6,6,-55,-61,2024-07-16 14:52:17
69048,6,6,-286,-297,2024-07-16 14:53:17
69049,6,7,-340,-344,2024-07-16 14:54:17
69050,6,6,-340,-344,2024-07-16 14:55:17
69051,6,6,-340,-344,2024-07-16 14:56:17
69052,6,6,-340,-344,2024-07-16 14:57:17
69053,1,0,-2,0,2024-07-16 14:58:17
69054,1,0,-3,-2,2024-07-16 14:59:17
69055,1,0,-2,0,2024-07-16 15:00:17
69056,1,0,-2,0,2024-07-16 15:01:17
69057,1,0,-2,2,2024-07-16 15:02:17
69058,1,0,-2,0,2024-07-16 15:03:17
69059,1,0,-2,0,2024-07-16 15:04:17
69060,1,0,-2,0,2024-07-16 15:05:16
69061,1,0,-2,0,2024-07-16 15:06:17
69062,1,0,-2,0,2024-07-16 15:07:16
69063,1,0,-2,0,2024-07-16 15:08:17
69064,1,0,-2,0,2024-07-16 15:09:17
69065,1,0,-2,-2,2024-07-16 15:10:17
69066,1,0,-2,0,2024-07-16 15:11:17
69067,1,0,-2,0,2024-07-16 15:12:17
69068,1,0,-2,0,2024-07-16 15:13:16
69069,1,0,-2,0,2024-07-16 15:14:17
69070,1,0,-2,0,2024-07-16 15:15:17
69071,1,0,-2,-2,2024-07-16 15:16:16
69072,1,0,-2,2,2024-07-16 15:17:17
69073,1,0,-2,0,2024-07-16 15:18:17
69074,1,0,-2,0,2024-07-16 15:19:17
69075,1,0,-2,2,2024-07-16 15:20:17
69076,1,0,-2,0,2024-07-16 15:21:17
69077,1,0,-2,0,2024-07-16 15:22:17
69078,1,0,-2,-2,2024-07-16 15:23:16
69079,1,0,-2,0,2024-07-16 15:24:17
69080,1,0,-2,-2,2024-07-16 15:25:16
69081,1,0,-2,0,2024-07-16 15:26:17
69082,1,0,-2,0,2024-07-16 15:27:17
69083,1,0,-2,-2,2024-07-16 15:28:17
69084,1,0,-2,0,2024-07-16 15:29:17
69085,1,0,-2,-2,2024-07-16 15:30:17
69086,1,0,-2,0,2024-07-16 15:31:17
69087,1,0,-2,0,2024-07-16 15:32:17
69088,1,0,-2,0,2024-07-16 15:33:16
69089,1,0,-2,0,2024-07-16 15:34:17
69090,1,0,-2,0,2024-07-16 15:35:17
69091,1,0,-2,0,2024-07-16 15:36:17
69092,1,0,-2,0,2024-07-16 15:37:17
69093,1,0,-2,0,2024-07-16 15:38:17
69094,1,0,-2,0,2024-07-16 15:39:17
69095,1,0,-2,0,2024-07-16 15:40:17
69096,1,0,-2,2,2024-07-16 15:41:17
69097,1,0,-2,0,2024-07-16 15:42:17
69098,34,35,870,898,2024-07-16 15:43:17
69099,39,0,895,898,2024-07-16 15:44:17
69100,26,27,876,898,2024-07-16 15:45:16
69101,26,27,895,900,2024-07-16 15:46:17
69102,22,20,10,859,2024-07-16 15:47:17
69103,23,23,2,0,2024-07-16 15:48:17
69104,14,15,4,0,2024-07-16 15:49:17
69105,1,0,3,0,2024-07-16 15:50:17
69106,1,0,3,0,2024-07-16 15:51:17
69107,1,0,617,900,2024-07-16 15:52:17
69108,1,0,895,898,2024-07-16 15:53:16
69109,1,0,895,898,2024-07-16 15:54:17
69110,22,23,2,0,2024-07-16 15:55:17
69111,14,15,2,0,2024-07-16 15:56:17
69112,20,21,895,898,2024-07-16 15:57:16
69113,1,0,895,898,2024-07-16 15:58:17
69114,1,0,895,898,2024-07-16 15:59:17
69115,1,0,895,898,2024-07-16 16:00:17
69116,17,21,895,898,2024-07-16 16:01:17
69117,20,20,895,898,2024-07-16 16:02:17
69118,20,20,895,898,2024-07-16 16:03:17
69119,14,15,4,0,2024-07-16 16:04:17
69120,23,24,895,898,2024-07-16 16:05:17
69121,1,0,895,898,2024-07-16 16:06:17
69122,1,0,895,898,2024-07-16 16:07:17
69123,15,16,60,50,2024-07-16 16:08:17
69124,12,12,342,342,2024-07-16 16:09:16
69125,12,12,344,342,2024-07-16 16:10:16
69126,12,12,345,342,2024-07-16 16:11:17
69127,12,12,345,349,2024-07-16 16:12:17
69128,11,12,330,334,2024-07-16 16:13:17
69129,12,12,342,330,2024-07-16 16:14:16
69130,26,26,890,898,2024-07-16 16:15:16
69131,1,0,895,898,2024-07-16 16:16:17
69132,1,0,2,0,2024-07-16 16:17:17
69133,18,19,2,2,2024-07-16 16:18:17
69134,18,19,2,0,2024-07-16 16:19:16
69135,1,0,2,0,2024-07-16 16:20:17
69136,22,23,2,0,2024-07-16 16:21:17
69137,18,19,2,0,2024-07-16 16:22:17
69138,1,0,2,0,2024-07-16 16:23:17
69139,26,26,895,895,2024-07-16 16:24:17
69140,1,0,4,0,2024-07-16 16:25:17
69141,1,0,2,0,2024-07-16 16:26:17
69142,13,14,344,898,2024-07-16 16:27:16
69143,20,21,895,898,2024-07-16 16:28:17
69144,20,21,896,898,2024-07-16 16:29:16
69145,21,21,4,0,2024-07-16 16:30:17
69146,20,21,405,427,2024-07-16 16:31:16
69147,28,23,422,-20,2024-07-16 16:32:17
69148,18,18,-25,-4,2024-07-16 16:33:17
69149,18,18,-360,-365,2024-07-16 16:34:16
69150,1,0,-6,-4,2024-07-16 16:35:16
69151,1,0,-6,-4,2024-07-16 16:36:17
69152,1,0,888,898,2024-07-16 16:37:17
69153,1,0,895,898,2024-07-16 16:38:17
69154,1,0,896,900,2024-07-16 16:39:17
69155,26,33,895,900,2024-07-16 16:40:17
69156,1,0,895,900,2024-07-16 16:41:16
69157,1,0,895,898,2024-07-16 16:42:17
69158,1,0,895,900,2024-07-16 16:43:17
69159,1,0,895,898,2024-07-16 16:44:17
69160,1,0,896,898,2024-07-16 16:45:16
69161,1,0,895,898,2024-07-16 16:46:17
69162,1,0,896,898,2024-07-16 16:47:17
69163,40,42,933,901,2024-07-16 16:48:17
69164,42,42,590,664,2024-07-16 16:49:17
69165,42,42,5,-2,2024-07-16 16:50:17
69166,24,0,-387,900,2024-07-16 16:51:16
69167,3,32,718,-592,2024-07-16 16:52:17
69168,13,17,895,898,2024-07-16 16:53:17
69169,1,0,5,0,2024-07-16 16:54:17
69170,1,0,771,898,2024-07-16 16:55:17
69171,25,26,1795,1798,2024-07-16 16:56:16
69172,33,34,1775,1798,2024-07-16 16:57:17
69173,45,46,4,-2,2024-07-16 16:58:17
69174,40,41,639,635,2024-07-16 16:59:17
69175,1,0,634,630,2024-07-16 17:00:17
69176,1,0,634,630,2024-07-16 17:01:16
69177,1,0,2,-2,2024-07-16 17:02:17
69178,1,0,3,0,2024-07-16 17:03:17
69179,1,0,2,2,2024-07-16 17:04:17
69180,1,0,2,0,2024-07-16 17:05:16
69181,1,0,895,898,2024-07-16 17:06:17
69182,1,0,2,0,2024-07-16 17:07:17
69183,1,0,1795,1483,2024-07-16 17:08:17
69184,1,0,1793,1795,2024-07-16 17:09:17
69185,20,21,1793,1795,2024-07-16 17:10:16
69186,6,0,901,898,2024-07-16 17:11:17
69187,15,17,595,595,2024-07-16 17:12:17
69188,48,49,891,898,2024-07-16 17:13:17
69189,28,33,552,-2,2024-07-16 17:14:17
69190,11,11,3,0,2024-07-16 17:15:16
69191,16,26,253,0,2024-07-16 17:16:17
69192,1,0,3,0,2024-07-16 17:17:17
69193,1,0,3,0,2024-07-16 17:18:16
69194,1,0,895,898,2024-07-16 17:19:17
69195,12,27,594,0,2024-07-16 17:20:17
69196,68,70,-620,-646,2024-07-16 17:21:17
69197,1,0,894,898,2024-07-16 17:22:17
69198,14,29,1468,900,2024-07-16 17:23:16
69199,1,0,895,898,2024-07-16 17:24:17
69200,43,0,895,898,2024-07-16 17:25:17
69201,1,0,905,900,2024-07-16 17:26:17
69202,35,36,271,898,2024-07-16 17:27:16
69203,25,20,905,444,2024-07-16 17:28:17
69204,44,65,1061,1800,2024-07-16 17:29:17
69205,26,26,910,909,2024-07-16 17:30:17
69206,39,1,910,909,2024-07-16 17:31:17
69207,22,23,910,909,2024-07-16 17:32:16
69208,47,67,910,906,2024-07-16 17:33:16
69209,13,35,1578,909,2024-07-16 17:34:17
69210,54,0,910,906,2024-07-16 17:35:17
69211,1,21,733,-2,2024-07-16 17:36:17
69212,1,0,905,906,2024-07-16 17:37:17
69213,1,0,905,909,2024-07-16 17:38:17
69214,1,0,905,909,2024-07-16 17:39:17
69215,1,0,905,909,2024-07-16 17:40:17
69216,26,28,55,2,2024-07-16 17:41:17
69217,23,24,2,2,2024-07-16 17:42:17
69218,22,22,2,2,2024-07-16 17:43:17
69219,34,35,4,0,2024-07-16 17:44:16
69220,1,0,895,898,2024-07-16 17:45:16
69221,8,18,22,0,2024-07-16 17:46:17
69222,24,23,53,839,2024-07-16 17:47:17
69223,28,28,20,0,2024-07-16 17:48:17
69224,1,0,2,0,2024-07-16 17:49:17
69225,1,0,895,898,2024-07-16 17:50:17
69226,1,0,896,898,2024-07-16 17:51:16
69227,1,0,895,900,2024-07-16 17:52:17
69228,1,0,896,898,2024-07-16 17:53:17
69229,1,0,895,900,2024-07-16 17:54:17
69230,1,0,895,898,2024-07-16 17:55:16
69231,1,0,895,898,2024-07-16 17:56:17
69232,6,0,330,0,2024-07-16 17:57:17
69233,1,0,2,0,2024-07-16 17:58:16
69234,1,0,2,0,2024-07-16 17:59:17
69235,1,0,2,0,2024-07-16 18:00:17
69236,1,0,2,0,2024-07-16 18:01:16
69237,1,0,3,0,2024-07-16 18:02:17
69238,17,17,4,-3,2024-07-16 18:03:17
69239,17,17,146,146,2024-07-16 18:04:17
69240,17,17,30,24,2024-07-16 18:05:17
69241,22,23,128,123,2024-07-16 18:06:16
69242,11,12,45,37,2024-07-16 18:07:17
69243,11,12,-60,-73,2024-07-16 18:08:16
69244,1,0,800,898,2024-07-16 18:09:16
69245,1,0,895,898,2024-07-16 18:10:17
69246,1,0,895,898,2024-07-16 18:11:17
69247,1,0,895,898,2024-07-16 18:12:16
69248,1,0,899,1795,2024-07-16 18:13:17
69249,36,0,1791,1795,2024-07-16 18:14:17
69250,1,0,5,0,2024-07-16 18:15:17
69251,16,0,2,0,2024-07-16 18:16:16
69252,15,16,-65,-46,2024-07-16 18:17:17
69253,19,20,-48,-45,2024-07-16 18:18:17
69254,17,18,-6,-4,2024-07-16 18:19:16
69255,18,19,-22,-4,2024-07-16 18:20:17
69256,25,33,-357,-564,2024-07-16 18:21:17
69257,26,38,895,898,2024-07-16 18:22:17
69258,38,45,896,898,2024-07-16 18:23:17
69259,1,23,895,898,2024-07-16 18:24:17
69260,1,0,896,898,2024-07-16 18:25:17
69261,26,60,293,0,2024-07-16 18:26:17
69262,39,39,-340,-315,2024-07-16 18:27:17
69263,20,85,895,898,2024-07-16 18:28:16
69264,58,55,1798,1800,2024-07-16 18:29:17
69265,1,0,905,909,2024-07-16 18:30:16
69266,1,0,910,909,2024-07-16 18:31:17
69267,1,0,910,906,2024-07-16 18:32:17
69268,1,0,910,909,2024-07-16 18:33:17
69269,1,0,-1,-5,2024-07-16 18:34:17
69270,1,0,-2,-5,2024-07-16 18:35:16
69271,1,0,0,5,2024-07-16 18:36:17
69272,4,0,905,906,2024-07-16 18:37:16
69273,1,12,896,344,2024-07-16 18:38:17
69274,1,0,905,909,2024-07-16 18:39:16
69275,20,23,520,415,2024-07-16 18:40:17
69276,1,0,906,910,2024-07-16 18:41:17
69277,1,0,906,910,2024-07-16 18:42:17
69278,1,0,5,0,2024-07-16 18:43:17
69279,1,0,3,2,2024-07-16 18:44:17
69280,36,0,894,898,2024-07-16 18:45:16
69281,3,0,895,898,2024-07-16 18:46:16
69282,1,0,-357,-357,2024-07-16 18:47:17
69283,24,24,-6,-4,2024-07-16 18:48:17
69284,30,30,-2,-4,2024-07-16 18:49:17
69285,32,32,40,43,2024-07-16 18:50:17
69286,31,31,81,70,2024-07-16 18:51:16
69287,28,29,-58,-48,2024-07-16 18:52:17
69288,22,23,18,30,2024-07-16 18:53:16
69289,19,20,50,65,2024-07-16 18:54:17
69290,18,19,35,27,2024-07-16 18:55:17
69291,18,19,-22,-35,2024-07-16 18:56:17
69292,18,19,-18,-13,2024-07-16 18:57:17
69293,18,19,78,101,2024-07-16 18:58:17
69294,18,19,49,43,2024-07-16 18:59:17
69295,42,43,-3,-6,2024-07-16 19:00:17
69296,64,64,-2,-12,2024-07-16 19:01:17
69297,75,75,4,-8,2024-07-16 19:02:17
69298,78,78,-6,-11,2024-07-16 19:03:16
69299,80,80,13,25,2024-07-16 19:04:17
69300,80,80,-3,6,2024-07-16 19:05:16
69301,80,80,-5,-15,2024-07-16 19:06:17
69302,80,80,-2,-6,2024-07-16 19:07:17
69303,80,80,-15,-24,2024-07-16 19:08:17
69304,80,80,2,2,2024-07-16 19:09:16
69305,80,80,-15,-18,2024-07-16 19:10:17
69306,80,80,-11,-1,2024-07-16 19:11:17
69307,79,80,-13,-1,2024-07-16 19:12:16
69308,80,80,-17,-20,2024-07-16 19:13:17
69309,80,79,2,2,2024-07-16 19:14:17
69310,80,80,22,37,2024-07-16 19:15:17
69311,81,80,-6,8,2024-07-16 19:16:17
69312,81,80,-13,-16,2024-07-16 19:17:17
69313,81,81,-29,-22,2024-07-16 19:18:16
69314,81,81,-5,-6,2024-07-16 19:19:17
69315,81,80,-6,-12,2024-07-16 19:20:16
69316,80,80,0,-1,2024-07-16 19:21:16
69317,81,80,-3,-24,2024-07-16 19:22:17
69318,81,80,1,17,2024-07-16 19:23:17
69319,81,81,-11,-6,2024-07-16 19:24:17
69320,82,82,6,17,2024-07-16 19:25:17
69321,81,82,-6,-17,2024-07-16 19:26:17
69322,81,81,-15,-13,2024-07-16 19:27:17
69323,81,81,-5,-3,2024-07-16 19:28:17
69324,81,82,-22,-37,2024-07-16 19:29:16
69325,81,82,-17,-2,2024-07-16 19:30:17
69326,81,81,-16,-18,2024-07-16 19:31:17
69327,82,82,-20,-32,2024-07-16 19:32:16
69328,81,81,-22,0,2024-07-16 19:33:17
69329,81,82,-3,-4,2024-07-16 19:34:17
69330,81,81,-3,-16,2024-07-16 19:35:17
69331,81,82,-17,-12,2024-07-16 19:36:17
69332,81,81,-2,5,2024-07-16 19:37:17
69333,82,82,-5,2,2024-07-16 19:38:17
69334,82,81,-11,-10,2024-07-16 19:39:17
69335,81,82,-6,11,2024-07-16 19:40:16
69336,81,81,-15,17,2024-07-16 19:41:16
69337,82,82,-16,-17,2024-07-16 19:42:17
69338,81,82,0,-10,2024-07-16 19:43:16
69339,82,82,16,-2,2024-07-16 19:44:17
69340,81,82,-34,-5,2024-07-16 19:45:17
69341,82,81,-12,-20,2024-07-16 19:46:17
69342,81,81,6,20,2024-07-16 19:47:16
69343,81,81,2,20,2024-07-16 19:48:16
69344,81,82,-6,-49,2024-07-16 19:49:17
69345,81,81,6,-3,2024-07-16 19:50:17
69346,82,82,2,20,2024-07-16 19:51:16
69347,82,82,1,-8,2024-07-16 19:52:17
69348,82,82,6,-1,2024-07-16 19:53:16
69349,82,82,0,0,2024-07-16 19:54:17
69350,82,82,-16,0,2024-07-16 19:55:17
69351,82,82,-6,-8,2024-07-16 19:56:16
69352,82,82,2,-12,2024-07-16 19:57:16
69353,82,82,43,37,2024-07-16 19:58:17
69354,82,82,20,17,2024-07-16 19:59:16
69355,3,0,894,895,2024-07-16 21:00:17
69356,24,41,1483,1798,2024-07-16 21:01:16
69357,69,70,905,901,2024-07-16 21:02:17
69358,42,41,-93,-4,2024-07-16 21:03:17
69359,1,0,3,0,2024-07-16 21:04:17
69360,1,0,901,901,2024-07-16 21:05:16
69361,42,0,925,901,2024-07-16 21:06:16
69362,29,51,2,0,2024-07-16 21:07:17
69363,36,51,1478,898,2024-07-16 21:08:17
69364,29,30,906,909,2024-07-16 21:09:17
69365,32,33,1190,1250,2024-07-16 21:10:16
69366,20,0,914,906,2024-07-16 21:11:17
69367,15,45,2,-2,2024-07-16 21:12:16
69368,1,0,914,909,2024-07-16 21:13:17
69369,1,0,910,906,2024-07-16 21:14:17
69370,35,0,540,537,2024-07-16 21:15:16
69371,1,0,905,906,2024-07-16 21:16:16
69372,1,0,904,900,2024-07-16 21:17:17
69373,1,0,901,900,2024-07-16 21:18:17
69374,62,62,64,64,2024-07-16 21:19:17
69375,58,58,11,6,2024-07-16 21:20:17
69376,1,0,-35,-50,2024-07-16 21:21:17
69377,45,45,1253,1259,2024-07-16 21:22:17
69378,10,0,1036,901,2024-07-16 21:23:17
69379,11,0,901,898,2024-07-16 21:24:17
69380,10,0,901,898,2024-07-16 21:25:16
69381,1,0,900,895,2024-07-16 21:26:16
69382,1,0,895,898,2024-07-16 21:27:17
69383,1,0,896,898,2024-07-16 21:28:17
69384,33,34,896,900,2024-07-16 21:29:17
69385,14,15,22,49,2024-07-16 21:30:17
69386,11,12,340,342,2024-07-16 21:31:16
69387,30,33,895,898,2024-07-16 21:32:17
69388,1,0,895,898,2024-07-16 21:33:17
69389,26,27,895,900,2024-07-16 21:34:16
69390,1,0,895,898,2024-07-16 21:35:17
69391,31,34,895,898,2024-07-16 21:36:17
69392,1,0,896,898,2024-07-16 21:37:17
69393,33,33,895,898,2024-07-16 21:38:17
69394,1,0,895,900,2024-07-16 21:39:17
69395,19,20,34,0,2024-07-16 21:40:17
69396,24,25,161,186,2024-07-16 21:41:17
69397,26,27,285,277,2024-07-16 21:42:17
69398,28,28,118,103,2024-07-16 21:43:16
69399,20,20,-10,-22,2024-07-16 21:44:16
69400,18,18,90,78,2024-07-16 21:45:17
69401,15,16,242,232,2024-07-16 21:46:16
69402,15,16,223,205,2024-07-16 21:47:17
69403,1,0,895,898,2024-07-16 21:48:17
69404,1,0,895,898,2024-07-16 21:49:16
69405,1,0,895,898,2024-07-16 21:50:16
69406,14,15,215,222,2024-07-16 21:51:16
69407,14,15,267,275,2024-07-16 21:52:17
69408,14,15,155,120,2024-07-16 21:53:17
69409,13,14,27,13,2024-07-16 21:54:17
69410,12,10,35,48,2024-07-16 21:55:16
69411,9,11,55,55,2024-07-16 21:56:17
69412,10,11,20,-2,2024-07-16 21:57:17
69413,1,0,895,898,2024-07-16 21:58:17
69414,1,0,895,898,2024-07-16 21:59:16
69415,13,14,-435,-432,2024-07-16 23:00:16
69416,13,14,-434,-432,2024-07-16 23:01:17
69417,14,15,-434,-435,2024-07-16 23:02:16
69418,15,15,-434,-435,2024-07-16 23:03:17
69419,15,16,-906,-909,2024-07-16 23:04:16
69420,18,19,-906,-909,2024-07-16 23:05:17
69421,18,18,-906,-909,2024-07-16 23:06:17
69422,20,20,830,900,2024-07-16 23:07:17
69423,19,20,337,342,2024-07-16 23:08:16
69424,19,20,337,342,2024-07-16 23:09:17
69425,18,23,282,0,2024-07-16 23:10:16
69426,18,23,108,-2,2024-07-16 23:11:17
69427,22,23,899,900,2024-07-16 23:12:16
69428,18,23,268,0,2024-07-16 23:13:16
69429,26,27,105,79,2024-07-16 23:14:17
69430,23,21,34,1,2024-07-16 23:15:16
69431,20,20,-172,-168,2024-07-16 23:16:17
69432,20,20,-80,-76,2024-07-16 23:17:17
69433,14,15,-120,-101,2024-07-16 23:18:17
69434,14,15,-190,-196,2024-07-16 23:19:16
69435,10,10,-187,-185,2024-07-16 23:20:17
69436,9,10,-212,-220,2024-07-16 23:21:16
69437,9,10,-163,-158,2024-07-16 23:22:17
69438,7,8,6,11,2024-07-16 23:23:16
69439,7,8,192,195,2024-07-16 23:24:16
69440,7,8,340,342,2024-07-16 23:25:16
69441,7,8,340,342,2024-07-16 23:26:17
69442,8,8,340,342,2024-07-16 23:27:17
69443,18,18,340,342,2024-07-16 23:28:16
69444,18,18,318,310,2024-07-16 23:29:16
69445,18,19,162,163,2024-07-16 23:30:16
69446,18,18,43,39,2024-07-16 23:31:17
69447,18,18,-20,-18,2024-07-16 23:32:17
69448,41,41,-905,-909,2024-07-16 23:33:17
69449,7,0,248,0,2024-07-16 23:34:17
69450,39,40,895,898,2024-07-16 23:35:16
69451,29,34,81,-74,2024-07-16 23:36:17
69452,30,30,-2,0,2024-07-16 23:37:17
69453,30,30,-2,0,2024-07-16 23:38:16
69454,42,47,25,27,2024-07-16 23:39:16
69455,59,58,-27,-29,2024-07-16 23:40:17
69456,73,74,-22,-32,2024-07-16 23:41:17
69457,85,85,-71,-86,2024-07-16 23:42:16
69458,85,85,-6,-8,2024-07-16 23:43:17
69459,85,85,-5,-27,2024-07-16 23:44:16
69460,85,85,-15,8,2024-07-16 23:45:16
69461,85,85,-6,17,2024-07-16 23:46:17
69462,85,85,-24,-2,2024-07-16 23:47:17
69463,85,85,-6,-27,2024-07-16 23:48:16
69464,85,85,-20,12,2024-07-16 23:49:16
69465,85,85,-15,-30,2024-07-16 23:50:16
69466,85,85,11,8,2024-07-16 23:51:17
69467,85,85,-15,-6,2024-07-16 23:52:17
69468,85,85,8,20,2024-07-16 23:53:17
69469,85,85,-15,-4,2024-07-16 23:54:17
69470,85,85,2,6,2024-07-16 23:55:16
69471,85,85,-6,-3,2024-07-16 23:56:16
69472,85,85,-12,-32,2024-07-16 23:57:16
69473,85,85,-30,-12,2024-07-16 23:58:16
69474,85,85,-18,-25,2024-07-16 23:59:17
69475,85,85,-5,-10,2024-07-17 00:00:16
69476,85,85,-5,-30,2024-07-17 00:01:17
69477,85,85,-18,0,2024-07-17 00:02:16
69478,85,85,-11,-1,2024-07-17 00:03:17
69479,85,85,-15,-5,2024-07-17 00:04:17
69480,85,85,-1,2,2024-07-17 00:05:17
69481,85,85,8,-30,2024-07-17 00:06:16
69482,85,85,-12,-16,2024-07-17 00:07:17
69483,85,85,-3,6,2024-07-17 00:08:17
69484,85,85,-18,-27,2024-07-17 00:09:17
69485,85,85,-18,-20,2024-07-17 00:10:17
69486,85,85,-35,-56,2024-07-17 00:11:17
69487,85,85,-8,6,2024-07-17 00:12:17
69488,85,85,-5,-12,2024-07-17 00:13:16
69489,85,85,-10,-8,2024-07-17 00:14:17
69490,85,85,-15,-17,2024-07-17 00:15:17
69491,85,85,2,-22,2024-07-17 00:16:16
69492,85,85,-11,-8,2024-07-17 00:17:16
69493,85,85,-8,5,2024-07-17 00:18:17
69494,85,85,-17,-25,2024-07-17 00:19:16
69495,85,85,-3,-6,2024-07-17 00:20:17
69496,85,85,2,-24,2024-07-17 00:21:16
69497,85,85,-12,-27,2024-07-17 00:22:16
69498,85,85,-1,4,2024-07-17 00:23:16
69499,85,85,6,20,2024-07-17 00:24:16
69500,85,85,-5,-13,2024-07-17 00:25:17
69501,85,85,-15,-16,2024-07-17 00:26:17
69502,85,85,-32,-35,2024-07-17 00:27:17
69503,85,85,-8,-6,2024-07-17 00:28:17
69504,85,85,-12,11,2024-07-17 00:29:17
69505,85,85,-20,-27,2024-07-17 00:30:17
69506,85,85,-20,5,2024-07-17 00:31:16
69507,85,85,6,-1,2024-07-17 00:32:16
69508,85,85,4,-30,2024-07-17 00:33:16
69509,85,85,-11,-8,2024-07-17 00:34:17
69510,85,85,0,2,2024-07-17 00:35:16
69511,45,45,-20,-41,2024-07-17 00:36:17
69512,38,38,-207,-303,2024-07-17 00:37:16
69513,38,38,-6,-4,2024-07-17 00:38:16
69514,45,45,3,0,2024-07-17 00:39:17
69515,28,29,305,-2,2024-07-17 00:40:17
69516,35,36,3,-2,2024-07-17 00:41:16
69517,35,36,-4,0,2024-07-17 00:42:17
69518,35,36,59,-6,2024-07-17 00:43:16
69519,39,40,106,123,2024-07-17 00:44:16
69520,38,38,8,8,2024-07-17 00:45:16
69521,33,34,17,25,2024-07-17 00:46:17
69522,38,38,75,76,2024-07-17 00:47:16
69523,33,34,-12,-6,2024-07-17 00:48:17
69524,32,33,76,98,2024-07-17 00:49:17
69525,31,32,2,-5,2024-07-17 00:50:17
69526,29,30,34,17,2024-07-17 00:51:17
69527,29,30,96,66,2024-07-17 00:52:16
69528,29,30,45,34,2024-07-17 00:53:16
69529,31,31,60,75,2024-07-17 00:54:16
69530,31,31,39,35,2024-07-17 00:55:16
69531,31,31,45,39,2024-07-17 00:56:17
69532,31,31,43,45,2024-07-17 00:57:16
69533,31,31,43,45,2024-07-17 00:58:16
69534,31,31,34,37,2024-07-17 00:59:16
69535,31,31,69,75,2024-07-17 01:00:16
69536,31,31,27,32,2024-07-17 01:01:17
69537,31,31,50,55,2024-07-17 01:02:17
69538,31,31,40,60,2024-07-17 01:03:16
69539,32,32,30,40,2024-07-17 01:04:17
69540,32,32,32,37,2024-07-17 01:05:16
69541,32,32,45,49,2024-07-17 01:06:17
69542,32,32,54,59,2024-07-17 01:07:16
69543,31,32,8,-6,2024-07-17 01:08:16
69544,32,32,34,48,2024-07-17 01:09:17
69545,31,32,76,85,2024-07-17 01:10:17
69546,32,32,8,12,2024-07-17 01:11:17
69547,32,32,53,40,2024-07-17 01:12:17
69548,32,32,43,51,2024-07-17 01:13:16
69549,32,32,85,75,2024-07-17 01:14:16
69550,32,32,6,12,2024-07-17 01:15:17
69551,47,48,24,17,2024-07-17 01:16:17
69552,50,50,302,322,2024-07-17 01:17:16
69553,50,50,-6,-2,2024-07-17 01:18:17
69554,50,50,-8,-4,2024-07-17 01:19:16
69555,46,58,250,-2,2024-07-17 01:20:17
69556,37,39,-8,-195,2024-07-17 01:21:17
69557,47,47,68,111,2024-07-17 01:22:16
69558,49,50,-25,-22,2024-07-17 01:23:16
69559,48,48,-37,-32,2024-07-17 01:24:16
69560,45,46,-10,-13,2024-07-17 01:25:17
69561,45,46,-37,-41,2024-07-17 01:26:16
69562,45,46,-32,-35,2024-07-17 01:27:16
69563,42,42,-34,-25,2024-07-17 01:28:17
69564,42,42,-20,-22,2024-07-17 01:29:17
69565,42,42,-34,-37,2024-07-17 01:30:16
69566,41,42,-35,-8,2024-07-17 01:31:17
69567,42,42,-32,-48,2024-07-17 01:32:16
69568,42,42,-25,-32,2024-07-17 01:33:17
69569,42,42,-50,-55,2024-07-17 01:34:16
69570,42,42,-22,-27,2024-07-17 01:35:17
69571,42,42,-43,-27,2024-07-17 01:36:16
69572,42,42,-27,-32,2024-07-17 01:37:16
69573,42,42,-51,-49,2024-07-17 01:38:17
69574,41,42,-25,-29,2024-07-17 01:39:17
69575,42,42,-34,-44,2024-07-17 01:40:17
69576,42,42,-30,-41,2024-07-17 01:41:17
69577,42,42,-30,-37,2024-07-17 01:42:17
