,P3_22,P3_21,P3_20,P3_19,csvTime
9236,0,0,0,2,2024-05-25 13:56:00
9237,0,0,0,0,2024-05-25 13:57:00
9238,0,0,0,0,2024-05-25 13:58:00
9239,0,0,0,0,2024-05-25 13:59:00
9240,0,0,0,0,2024-05-25 14:00:00
9241,0,0,0,0,2024-05-25 14:01:00
9242,0,0,0,0,2024-05-25 14:02:00
9243,0,0,0,2,2024-05-25 14:03:00
9244,0,0,0,2,2024-05-25 14:04:00
9245,0,0,0,0,2024-05-25 14:05:00
9246,0,0,0,0,2024-05-25 14:06:00
9247,0,0,0,0,2024-05-25 14:07:00
9248,0,0,0,0,2024-05-25 14:08:00
9249,0,0,0,2,2024-05-25 14:09:00
9250,0,0,0,0,2024-05-25 14:10:00
9251,0,0,0,2,2024-05-25 14:11:00
9252,0,0,0,0,2024-05-25 14:12:00
9253,0,0,0,0,2024-05-25 14:13:00
9254,0,0,0,0,2024-05-25 14:14:00
9255,0,0,0,0,2024-05-25 14:15:00
9256,0,0,0,2,2024-05-25 14:16:00
9257,0,0,0,0,2024-05-25 14:17:00
9258,0,0,0,0,2024-05-25 14:18:00
9259,0,0,0,0,2024-05-25 14:19:00
9260,0,0,0,0,2024-05-25 14:20:00
9261,0,0,0,0,2024-05-25 14:21:00
9262,0,0,0,0,2024-05-25 14:22:00
9263,0,0,0,0,2024-05-25 14:23:00
9264,0,0,0,0,2024-05-25 14:24:00
9265,0,0,0,0,2024-05-25 14:25:00
9266,0,0,0,0,2024-05-25 14:26:00
9267,0,0,0,-2,2024-05-25 14:27:00
9268,0,0,0,-2,2024-05-25 14:28:00
9269,0,0,0,0,2024-05-25 14:29:00
9270,0,0,0,2,2024-05-25 14:30:00
9271,0,0,0,2,2024-05-25 14:31:00
9272,0,0,0,0,2024-05-25 14:32:00
9273,0,0,0,2,2024-05-25 14:33:00
9274,0,0,0,0,2024-05-25 14:34:00
9275,0,0,0,0,2024-05-25 14:35:00
9276,0,0,0,0,2024-05-25 14:36:00
9277,0,0,0,0,2024-05-25 14:37:00
9278,0,0,0,-2,2024-05-25 14:38:00
9279,0,0,0,0,2024-05-25 14:39:00
9280,0,0,0,0,2024-05-25 14:40:00
9281,0,0,0,0,2024-05-25 14:41:00
9282,0,0,0,0,2024-05-25 14:42:00
9283,0,0,0,0,2024-05-25 14:43:00
9284,0,0,0,-2,2024-05-25 14:44:00
9285,0,0,0,0,2024-05-25 14:45:00
9286,0,0,0,-2,2024-05-25 14:46:00
9287,0,0,0,0,2024-05-25 14:47:00
9288,0,0,0,-2,2024-05-25 14:48:00
9289,0,0,0,2,2024-05-25 14:49:00
9290,0,0,0,0,2024-05-25 14:50:00
9291,0,0,0,0,2024-05-25 14:51:00
9292,0,0,0,0,2024-05-25 14:52:00
9293,0,0,0,0,2024-05-25 14:53:00
9294,0,0,0,0,2024-05-25 14:54:00
9295,0,0,0,0,2024-05-25 14:55:00
9296,0,0,0,0,2024-05-25 14:56:00
9297,0,0,0,0,2024-05-25 14:57:00
9298,0,0,0,0,2024-05-25 14:58:00
9299,0,0,0,0,2024-05-25 14:59:00
9300,0,0,0,0,2024-05-25 16:00:00
9301,0,0,0,0,2024-05-25 16:01:00
9302,0,0,0,0,2024-05-25 16:02:00
9303,0,0,0,2,2024-05-25 16:03:00
9304,0,0,0,-2,2024-05-25 16:04:00
9305,0,0,0,0,2024-05-25 16:05:00
9306,0,0,0,0,2024-05-25 16:06:00
9307,0,0,0,2,2024-05-25 16:07:00
9308,0,0,0,0,2024-05-25 16:08:00
9309,0,0,0,0,2024-05-25 16:09:00
9310,0,0,0,0,2024-05-25 16:10:00
9311,0,0,0,0,2024-05-25 16:11:00
9312,0,0,0,0,2024-05-25 16:12:00
9313,0,0,0,0,2024-05-25 16:13:00
9314,0,0,0,0,2024-05-25 16:14:00
9315,0,0,0,2,2024-05-25 16:15:00
9316,0,0,0,0,2024-05-25 16:16:00
9317,0,0,0,0,2024-05-25 16:17:00
9318,0,0,0,0,2024-05-25 16:18:00
9319,0,0,0,0,2024-05-25 16:19:00
9320,0,0,0,0,2024-05-25 16:20:00
9321,0,0,0,0,2024-05-25 16:21:00
9322,0,0,0,-2,2024-05-25 16:22:00
9323,0,0,0,0,2024-05-25 16:23:00
9324,0,0,0,0,2024-05-25 16:24:00
9325,0,0,0,0,2024-05-25 16:25:00
9326,0,0,0,0,2024-05-25 16:26:00
9327,1,0,0,0,2024-05-25 16:27:00
9328,1,0,0,0,2024-05-25 16:28:00
9329,1,0,0,0,2024-05-25 16:29:00
9330,1,0,0,-2,2024-05-25 16:30:00
9331,1,0,0,0,2024-05-25 16:31:00
9332,1,0,895,900,2024-05-25 16:32:00
9333,1,0,895,898,2024-05-25 16:33:00
9334,1,0,895,898,2024-05-25 16:34:00
9335,1,0,895,900,2024-05-25 16:35:00
9336,1,0,895,898,2024-05-25 16:36:00
9337,26,27,895,900,2024-05-25 16:37:00
9338,32,33,1795,1795,2024-05-25 16:38:00
9339,1,0,905,900,2024-05-25 16:39:00
9340,1,0,903,900,2024-05-25 16:40:00
9341,1,0,903,900,2024-05-25 16:41:00
9342,1,0,2,0,2024-05-25 16:42:00
9343,1,0,2,0,2024-05-25 16:43:00
9344,1,0,2,0,2024-05-25 16:44:00
9345,1,0,2,0,2024-05-25 16:45:00
9346,1,0,2,0,2024-05-25 16:46:00
9347,1,0,1,0,2024-05-25 16:47:00
9348,1,0,1,0,2024-05-25 16:48:00
9349,1,0,1,-2,2024-05-25 16:49:00
9350,1,0,1,0,2024-05-25 16:50:00
9351,1,0,1,-2,2024-05-25 16:51:00
9352,1,0,894,898,2024-05-25 16:52:00
9353,24,25,895,898,2024-05-25 16:53:00
9354,28,30,40,0,2024-05-25 16:54:00
9355,31,31,2,-2,2024-05-25 16:55:00
9356,31,31,1,2,2024-05-25 16:56:00
9357,1,0,2,0,2024-05-25 16:57:00
9358,24,25,2,0,2024-05-25 16:58:00
9359,43,43,2,0,2024-05-25 16:59:00
9360,1,0,-2,-6,2024-05-25 17:00:00
9361,51,52,1800,1800,2024-05-25 17:01:00
9362,1,0,1795,1800,2024-05-25 17:02:00
9363,50,52,1795,1800,2024-05-25 17:03:00
9364,23,0,1745,906,2024-05-25 17:04:00
9365,1,0,910,906,2024-05-25 17:05:00
9366,1,0,2,0,2024-05-25 17:06:00
9367,1,0,0,0,2024-05-25 17:07:00
9368,1,0,0,-2,2024-05-25 17:08:00
9369,1,0,0,-2,2024-05-25 17:09:00
9370,1,0,0,-2,2024-05-25 17:10:00
9371,1,0,0,-2,2024-05-25 17:11:00
9372,1,0,0,-5,2024-05-25 17:12:00
9373,1,0,0,-2,2024-05-25 17:13:00
9374,33,33,-2,-4,2024-05-25 17:14:00
9375,47,19,-2,-4,2024-05-25 17:15:00
9376,28,28,115,155,2024-05-25 17:16:00
9377,33,34,-93,-95,2024-05-25 17:17:00
9378,33,34,48,30,2024-05-25 17:18:00
9379,20,20,-236,-334,2024-05-25 17:19:00
9380,20,20,337,342,2024-05-25 17:20:00
9381,20,20,340,327,2024-05-25 17:21:00
9382,20,20,-118,-118,2024-05-25 17:22:00
9383,27,28,-39,-32,2024-05-25 17:23:00
9384,29,29,12,17,2024-05-25 17:24:00
9385,28,29,-6,-6,2024-05-25 17:25:00
9386,29,29,0,0,2024-05-25 17:26:00
9387,1,0,-2,-2,2024-05-25 17:27:00
9388,1,0,-2,0,2024-05-25 17:28:00
9389,1,0,895,898,2024-05-25 17:29:00
9390,1,0,895,898,2024-05-25 17:30:00
9391,1,0,895,898,2024-05-25 17:31:00
9392,9,10,895,898,2024-05-25 17:32:00
9393,1,0,898,903,2024-05-25 17:33:00
9394,36,27,512,689,2024-05-25 17:34:00
9395,32,35,630,589,2024-05-25 17:35:00
9396,25,26,640,690,2024-05-25 17:36:00
9397,21,22,690,580,2024-05-25 17:37:00
9398,23,23,641,632,2024-05-25 17:38:00
9399,23,24,589,580,2024-05-25 17:39:00
9400,24,25,888,755,2024-05-25 17:40:00
9401,23,24,639,646,2024-05-25 17:41:00
9402,22,22,567,577,2024-05-25 17:42:00
9403,26,26,794,770,2024-05-25 17:43:00
9404,21,22,701,680,2024-05-25 17:44:00
9405,23,23,686,643,2024-05-25 17:45:00
9406,27,27,789,770,2024-05-25 17:46:00
9407,23,23,661,651,2024-05-25 17:47:00
9408,21,22,610,637,2024-05-25 17:48:00
9409,23,23,733,708,2024-05-25 17:49:00
9410,21,22,620,620,2024-05-25 17:50:00
9411,21,22,620,582,2024-05-25 17:51:00
9412,21,22,670,660,2024-05-25 17:52:00
9413,21,22,673,651,2024-05-25 17:53:00
9414,25,25,653,612,2024-05-25 17:54:00
9415,22,23,637,655,2024-05-25 17:55:00
9416,22,23,627,592,2024-05-25 17:56:00
9417,21,22,604,622,2024-05-25 17:57:00
9418,21,22,622,661,2024-05-25 17:58:00
9419,21,22,704,719,2024-05-25 17:59:00
9420,21,22,751,755,2024-05-25 18:00:00
9421,21,22,675,670,2024-05-25 18:01:00
9422,21,22,675,685,2024-05-25 18:02:00
9423,23,24,685,694,2024-05-25 18:03:00
9424,21,22,620,619,2024-05-25 18:04:00
9425,28,28,738,721,2024-05-25 18:05:00
9426,21,22,557,564,2024-05-25 18:06:00
9427,23,24,681,659,2024-05-25 18:07:00
9428,22,22,570,562,2024-05-25 18:08:00
9429,23,23,664,653,2024-05-25 18:09:00
9430,21,22,575,602,2024-05-25 18:10:00
9431,25,26,721,688,2024-05-25 18:11:00
9432,25,27,648,694,2024-05-25 18:12:00
9433,25,25,785,760,2024-05-25 18:13:00
9434,24,25,716,740,2024-05-25 18:14:00
9435,25,26,774,795,2024-05-25 18:15:00
9436,21,22,690,655,2024-05-25 18:16:00
9437,25,25,674,665,2024-05-25 18:17:00
9438,22,23,585,639,2024-05-25 18:18:00
9439,25,28,701,780,2024-05-25 18:19:00
9440,26,26,650,640,2024-05-25 18:20:00
9441,25,24,629,530,2024-05-25 18:21:00
9442,26,28,708,775,2024-05-25 18:22:00
9443,27,28,694,698,2024-05-25 18:23:00
9444,27,28,691,693,2024-05-25 18:24:00
9445,24,25,615,645,2024-05-25 18:25:00
9446,24,25,656,653,2024-05-25 18:26:00
9447,25,25,710,694,2024-05-25 18:27:00
9448,25,26,684,710,2024-05-25 18:28:00
9449,24,24,644,637,2024-05-25 18:29:00
9450,26,27,733,745,2024-05-25 18:30:00
9451,23,23,651,648,2024-05-25 18:31:00
9452,23,23,597,560,2024-05-25 18:32:00
9453,23,23,675,637,2024-05-25 18:33:00
9454,24,25,719,710,2024-05-25 18:34:00
9455,24,24,641,627,2024-05-25 18:35:00
9456,24,24,678,684,2024-05-25 18:36:00
9457,24,24,689,679,2024-05-25 18:37:00
9458,26,26,725,739,2024-05-25 18:38:00
9459,23,24,765,776,2024-05-25 18:39:00
9460,21,22,680,675,2024-05-25 18:40:00
9461,24,24,803,824,2024-05-25 18:41:00
9462,21,22,684,723,2024-05-25 18:42:00
9463,25,26,755,750,2024-05-25 18:43:00
9464,25,26,519,512,2024-05-25 18:44:00
9465,26,26,780,765,2024-05-25 18:45:00
9466,21,22,641,665,2024-05-25 18:46:00
9467,23,24,696,726,2024-05-25 18:47:00
9468,22,23,557,550,2024-05-25 18:48:00
9469,24,23,746,726,2024-05-25 18:49:00
9470,23,23,696,674,2024-05-25 18:50:00
9471,24,24,670,655,2024-05-25 18:51:00
9472,23,23,695,701,2024-05-25 18:52:00
9473,22,23,620,634,2024-05-25 18:53:00
9474,23,25,565,587,2024-05-25 18:54:00
9475,21,23,602,545,2024-05-25 18:55:00
9476,25,25,734,731,2024-05-25 18:56:00
9477,25,26,666,710,2024-05-25 18:57:00
9478,23,24,676,615,2024-05-25 18:58:00
9479,23,24,582,585,2024-05-25 18:59:00
9480,25,25,804,745,2024-05-25 19:00:00
9481,24,25,725,710,2024-05-25 19:01:00
9482,22,23,590,575,2024-05-25 19:02:00
9483,23,24,710,710,2024-05-25 19:03:00
9484,22,23,615,545,2024-05-25 19:04:00
9485,23,22,775,713,2024-05-25 19:05:00
9486,24,25,755,783,2024-05-25 19:06:00
9487,21,23,713,770,2024-05-25 19:07:00
9488,22,23,675,698,2024-05-25 19:08:00
9489,25,26,705,710,2024-05-25 19:09:00
9490,24,24,665,676,2024-05-25 19:10:00
9491,23,24,709,700,2024-05-25 19:11:00
9492,21,22,658,680,2024-05-25 19:12:00
9493,21,22,725,711,2024-05-25 19:13:00
9494,25,26,770,790,2024-05-25 19:14:00
9495,21,22,646,655,2024-05-25 19:15:00
9496,21,22,627,620,2024-05-25 19:16:00
9497,25,26,685,704,2024-05-25 19:17:00
9498,21,22,602,610,2024-05-25 19:18:00
9499,21,22,625,587,2024-05-25 19:19:00
9500,26,26,761,758,2024-05-25 19:20:00
9501,21,23,733,749,2024-05-25 19:21:00
9502,27,27,776,796,2024-05-25 19:22:00
9503,28,26,788,780,2024-05-25 19:23:00
9504,23,26,803,851,2024-05-25 19:24:00
9505,21,22,686,676,2024-05-25 19:25:00
9506,30,29,609,590,2024-05-25 19:26:00
9507,21,22,851,875,2024-05-25 19:27:00
9508,22,24,860,855,2024-05-25 19:28:00
9509,30,31,450,454,2024-05-25 19:29:00
9510,21,22,639,622,2024-05-25 19:30:00
9511,23,24,698,713,2024-05-25 19:31:00
9512,27,28,764,788,2024-05-25 19:32:00
9513,25,24,580,574,2024-05-25 19:33:00
9514,32,31,833,845,2024-05-25 19:34:00
9515,24,23,880,923,2024-05-25 19:35:00
9516,21,22,691,705,2024-05-25 19:36:00
9517,23,24,545,544,2024-05-25 19:37:00
9518,22,22,705,694,2024-05-25 19:38:00
9519,22,22,683,693,2024-05-25 19:39:00
9520,21,22,733,748,2024-05-25 19:40:00
9521,21,22,694,705,2024-05-25 19:41:00
9522,21,22,635,643,2024-05-25 19:42:00
9523,21,22,731,744,2024-05-25 19:43:00
9524,22,22,744,738,2024-05-25 19:44:00
9525,21,22,725,696,2024-05-25 19:45:00
9526,22,24,728,784,2024-05-25 19:46:00
9527,23,23,744,739,2024-05-25 19:47:00
9528,21,22,793,784,2024-05-25 19:48:00
9529,21,22,750,730,2024-05-25 19:49:00
9530,21,22,744,748,2024-05-25 19:50:00
9531,21,22,725,715,2024-05-25 19:51:00
9532,26,27,791,804,2024-05-25 19:52:00
9533,22,23,555,552,2024-05-25 19:53:00
9534,21,22,701,704,2024-05-25 19:54:00
9535,21,22,641,635,2024-05-25 19:55:00
9536,21,22,695,602,2024-05-25 19:56:00
9537,21,22,745,671,2024-05-25 19:57:00
9538,22,23,630,612,2024-05-25 19:58:00
9539,21,22,685,670,2024-05-25 19:59:00
9540,0,0,899,898,2024-05-25 23:00:00
9541,0,0,899,898,2024-05-25 23:01:00
9542,0,0,899,900,2024-05-25 23:02:00
9543,0,0,899,898,2024-05-25 23:03:00
9544,0,0,899,898,2024-05-25 23:04:00
9545,0,0,899,900,2024-05-25 23:05:00
9546,0,0,899,900,2024-05-25 23:06:00
9547,0,0,899,898,2024-05-25 23:07:00
9548,0,0,899,898,2024-05-25 23:08:00
9549,0,0,898,895,2024-05-25 23:09:00
9550,0,0,898,898,2024-05-25 23:10:00
9551,0,0,899,900,2024-05-25 23:11:00
9552,0,0,899,898,2024-05-25 23:12:00
9553,0,0,899,898,2024-05-25 23:13:00
9554,0,0,899,898,2024-05-25 23:14:00
9555,0,0,898,898,2024-05-25 23:15:00
9556,0,0,899,898,2024-05-25 23:16:00
9557,0,0,898,898,2024-05-25 23:17:00
9558,0,0,899,898,2024-05-25 23:18:00
9559,0,0,899,898,2024-05-25 23:19:00
9560,0,0,899,900,2024-05-25 23:20:00
9561,0,0,899,898,2024-05-25 23:21:00
9562,0,0,899,898,2024-05-25 23:22:00
9563,0,0,899,898,2024-05-25 23:23:00
9564,0,0,899,898,2024-05-25 23:24:00
9565,0,0,899,898,2024-05-25 23:25:00
9566,0,0,899,898,2024-05-25 23:26:00
9567,0,0,899,898,2024-05-25 23:27:00
9568,0,0,899,898,2024-05-25 23:28:00
9569,0,0,899,898,2024-05-25 23:29:00
9570,0,0,899,898,2024-05-25 23:30:00
9571,0,0,899,898,2024-05-25 23:31:00
9572,0,0,899,898,2024-05-25 23:32:00
9573,0,0,899,898,2024-05-25 23:33:00
9574,0,0,899,898,2024-05-25 23:34:00
9575,0,0,899,898,2024-05-25 23:35:00
9576,0,0,898,900,2024-05-25 23:36:00
9577,0,0,899,898,2024-05-25 23:37:00
9578,0,0,899,898,2024-05-25 23:38:00
9579,0,0,899,900,2024-05-25 23:39:00
9580,0,0,899,898,2024-05-25 23:40:00
9581,0,0,899,898,2024-05-25 23:41:00
9582,0,0,899,898,2024-05-25 23:42:00
9583,0,0,899,898,2024-05-25 23:43:00
9584,0,0,899,898,2024-05-25 23:44:00
9585,0,0,899,900,2024-05-25 23:45:00
9586,0,0,899,898,2024-05-25 23:46:00
9587,0,0,899,898,2024-05-25 23:47:00
9588,0,0,899,898,2024-05-25 23:48:00
9589,0,0,898,898,2024-05-25 23:49:00
9590,0,0,899,900,2024-05-25 23:50:00
9591,0,0,899,898,2024-05-25 23:51:00
9592,0,0,899,898,2024-05-25 23:52:00
9593,0,0,898,895,2024-05-25 23:53:00
9594,0,0,898,900,2024-05-25 23:54:00
9595,0,0,898,898,2024-05-25 23:55:00
9596,0,0,898,898,2024-05-25 23:56:00
9597,0,0,899,898,2024-05-25 23:57:00
9598,0,0,899,898,2024-05-25 23:58:00
9599,0,0,899,898,2024-05-25 23:59:00
9600,0,0,899,898,2024-05-26 00:00:00
9601,0,0,899,900,2024-05-26 00:01:00
9602,0,0,899,898,2024-05-26 00:02:00
9603,0,0,899,898,2024-05-26 00:03:00
9604,0,0,898,898,2024-05-26 00:04:00
9605,0,0,899,898,2024-05-26 00:05:00
9606,0,0,899,898,2024-05-26 00:06:00
9607,0,0,898,898,2024-05-26 00:07:00
9608,0,0,898,898,2024-05-26 00:08:00
9609,0,0,898,898,2024-05-26 00:09:00
9610,0,0,899,898,2024-05-26 00:10:00
9611,0,0,899,898,2024-05-26 00:11:00
9612,0,0,899,898,2024-05-26 00:12:00
9613,0,0,899,898,2024-05-26 00:13:00
9614,0,0,898,898,2024-05-26 00:14:00
9615,0,0,899,900,2024-05-26 00:15:00
9616,0,0,899,898,2024-05-26 00:16:00
9617,0,0,899,900,2024-05-26 00:17:00
9618,0,0,899,898,2024-05-26 00:18:00
9619,0,0,899,900,2024-05-26 00:19:00
9620,0,0,898,900,2024-05-26 00:20:00
9621,0,0,899,900,2024-05-26 00:21:00
9622,0,0,899,900,2024-05-26 00:22:00
9623,0,0,898,900,2024-05-26 00:23:00
9624,0,0,898,900,2024-05-26 00:24:00
9625,0,0,898,898,2024-05-26 00:25:00
9626,0,0,898,900,2024-05-26 00:26:00
9627,0,0,899,898,2024-05-26 00:27:00
9628,0,0,899,898,2024-05-26 00:28:00
9629,0,0,899,898,2024-05-26 00:29:00
9630,0,0,899,898,2024-05-26 00:30:00
9631,0,0,899,898,2024-05-26 00:31:00
9632,0,0,898,898,2024-05-26 00:32:00
9633,0,0,899,898,2024-05-26 00:33:00
9634,0,0,899,898,2024-05-26 00:34:00
9635,0,0,899,898,2024-05-26 00:35:00
9636,0,0,899,898,2024-05-26 00:36:00
9637,0,0,898,900,2024-05-26 00:37:00
9638,0,0,898,898,2024-05-26 00:38:00
9639,0,0,899,898,2024-05-26 00:39:00
9640,0,0,898,900,2024-05-26 00:40:00
9641,0,0,899,898,2024-05-26 00:41:00
9642,0,0,899,900,2024-05-26 00:42:00
9643,0,0,898,898,2024-05-26 00:43:00
9644,0,0,898,898,2024-05-26 00:44:00
9645,0,0,898,898,2024-05-26 00:45:00
9646,0,0,898,898,2024-05-26 00:46:00
9647,0,0,898,898,2024-05-26 00:47:00
9648,0,0,899,898,2024-05-26 00:48:00
9649,0,0,898,900,2024-05-26 00:49:00
9650,0,0,898,898,2024-05-26 00:50:00
9651,0,0,899,900,2024-05-26 00:51:00
9652,0,0,898,900,2024-05-26 00:52:00
9653,0,0,898,900,2024-05-26 00:53:00
9654,0,0,898,898,2024-05-26 00:54:00
9655,0,0,898,898,2024-05-26 00:55:00
9656,0,0,898,898,2024-05-26 00:56:00
9657,0,0,898,898,2024-05-26 00:57:00
9658,0,0,899,898,2024-05-26 00:58:00
9659,0,0,898,900,2024-05-26 00:59:00
9660,0,2,899,898,2024-05-26 01:00:00
9661,0,2,898,898,2024-05-26 01:01:00
9662,0,2,899,898,2024-05-26 01:02:00
9663,0,2,899,898,2024-05-26 01:03:00
9664,0,2,898,898,2024-05-26 01:04:00
9665,0,2,899,898,2024-05-26 01:05:00
9666,0,2,899,898,2024-05-26 01:06:00
9667,0,2,898,898,2024-05-26 01:07:00
9668,0,2,899,898,2024-05-26 01:08:00
9669,0,2,899,898,2024-05-26 01:09:00
9670,0,2,899,900,2024-05-26 01:10:00
9671,0,2,899,898,2024-05-26 01:11:00
9672,0,2,898,900,2024-05-26 01:12:00
9673,0,2,898,898,2024-05-26 01:12:59
9674,0,2,899,898,2024-05-26 01:14:00
9675,0,2,899,900,2024-05-26 01:14:59
9676,0,2,899,898,2024-05-26 01:16:00
9677,0,2,898,898,2024-05-26 01:17:00
9678,0,2,899,898,2024-05-26 01:18:00
9679,0,2,898,900,2024-05-26 01:19:00
9680,0,2,899,898,2024-05-26 01:20:00
9681,0,2,899,898,2024-05-26 01:21:00
9682,0,2,899,898,2024-05-26 01:22:00
9683,0,2,898,898,2024-05-26 01:23:00
9684,0,2,898,898,2024-05-26 01:24:00
9685,0,2,899,898,2024-05-26 01:25:00
9686,0,2,899,898,2024-05-26 01:26:00
9687,0,2,899,898,2024-05-26 01:27:00
9688,0,2,899,898,2024-05-26 01:28:00
9689,0,2,899,898,2024-05-26 01:29:00
9690,0,2,899,898,2024-05-26 01:30:00
9691,0,2,898,898,2024-05-26 01:31:00
9692,0,2,898,898,2024-05-26 01:32:00
9693,0,2,898,900,2024-05-26 01:33:00
9694,0,2,899,898,2024-05-26 01:34:00
9695,0,2,898,900,2024-05-26 01:35:00
9696,0,2,898,898,2024-05-26 01:36:00
9697,0,2,898,898,2024-05-26 01:37:00
9698,0,2,898,898,2024-05-26 01:38:00
9699,0,2,899,900,2024-05-26 01:39:00
9700,0,2,898,898,2024-05-26 01:40:00
9701,0,2,898,898,2024-05-26 01:41:00
9702,0,2,898,898,2024-05-26 01:42:00
9703,0,2,899,898,2024-05-26 01:43:00
9704,0,2,899,900,2024-05-26 01:44:00
9705,0,2,899,898,2024-05-26 01:45:00
9706,0,2,899,898,2024-05-26 01:46:00
9707,0,2,898,898,2024-05-26 01:47:00
9708,0,2,898,898,2024-05-26 01:48:00
9709,0,2,899,900,2024-05-26 01:49:00
9710,0,2,898,898,2024-05-26 01:50:00
9711,0,2,899,898,2024-05-26 01:51:00
9712,0,2,899,898,2024-05-26 01:52:00
9713,0,2,898,898,2024-05-26 01:53:00
9714,0,2,899,898,2024-05-26 01:54:00
9715,0,2,898,898,2024-05-26 01:55:00
9716,0,2,898,898,2024-05-26 01:56:00
9717,0,2,899,898,2024-05-26 01:57:00
9718,0,0,2,0,2024-05-26 01:58:00
9719,0,0,2,0,2024-05-26 01:59:00
9720,0,0,2,0,2024-05-26 02:00:00
9721,0,0,2,2,2024-05-26 02:01:00
9722,0,0,2,-2,2024-05-26 02:02:00
9723,0,0,2,0,2024-05-26 02:03:00
9724,0,0,2,2,2024-05-26 02:04:00
9725,0,0,2,-2,2024-05-26 02:05:00
9726,0,0,2,0,2024-05-26 02:06:00
9727,0,0,2,-2,2024-05-26 02:07:00
9728,0,0,2,0,2024-05-26 02:08:00
9729,0,0,2,0,2024-05-26 02:09:00
9730,0,0,2,0,2024-05-26 02:10:00
9731,0,0,2,2,2024-05-26 02:11:00
9732,0,0,2,0,2024-05-26 02:12:00
9733,0,0,2,0,2024-05-26 02:13:00
9734,0,0,2,2,2024-05-26 02:14:00
9735,0,0,2,2,2024-05-26 02:15:00
9736,0,0,2,0,2024-05-26 02:16:00
9737,0,0,2,0,2024-05-26 02:17:00
9738,0,0,2,0,2024-05-26 02:18:00
9739,0,0,2,0,2024-05-26 02:19:00
9740,0,0,2,0,2024-05-26 02:20:00
9741,0,0,2,0,2024-05-26 02:21:00
9742,0,0,2,0,2024-05-26 02:22:00
9743,0,0,2,0,2024-05-26 02:23:00
9744,0,0,2,0,2024-05-26 02:24:00
9745,0,0,2,0,2024-05-26 02:25:00
9746,0,0,2,0,2024-05-26 02:26:00
9747,0,0,2,2,2024-05-26 02:27:00
9748,0,0,2,0,2024-05-26 02:28:00
9749,0,0,2,0,2024-05-26 02:29:00
9750,0,0,2,0,2024-05-26 02:30:00
9751,0,0,2,2,2024-05-26 02:31:00
9752,0,0,2,0,2024-05-26 02:32:00
9753,0,0,2,0,2024-05-26 02:33:00
9754,0,0,2,0,2024-05-26 02:34:00
9755,0,0,2,0,2024-05-26 02:35:00
9756,0,0,2,2,2024-05-26 02:36:00
9757,0,0,2,0,2024-05-26 02:37:00
9758,0,0,2,2,2024-05-26 02:38:00
9759,0,0,2,0,2024-05-26 02:39:00
9760,0,0,2,-2,2024-05-26 02:39:59
9761,0,0,2,0,2024-05-26 02:41:00
9762,0,0,2,-2,2024-05-26 02:42:00
9763,0,0,2,2,2024-05-26 02:43:00
9764,0,0,2,0,2024-05-26 02:44:00
9765,0,0,2,0,2024-05-26 02:45:00
9766,0,0,2,0,2024-05-26 02:46:00
9767,0,0,2,0,2024-05-26 02:47:00
9768,0,0,2,0,2024-05-26 02:48:00
9769,0,0,2,2,2024-05-26 02:49:00
9770,0,0,2,0,2024-05-26 02:50:00
9771,0,0,2,0,2024-05-26 02:51:00
9772,0,0,2,2,2024-05-26 02:52:00
9773,0,0,2,-2,2024-05-26 02:53:00
9774,0,0,2,0,2024-05-26 02:53:59
9775,0,0,2,0,2024-05-26 02:55:00
9776,0,0,2,0,2024-05-26 02:56:00
9777,0,0,2,2,2024-05-26 02:57:00
9778,0,0,2,2,2024-05-26 02:58:00
9779,0,0,2,0,2024-05-26 02:59:00
9780,0,0,2,0,2024-05-26 03:00:00
9781,0,0,2,0,2024-05-26 03:01:00
9782,0,0,2,0,2024-05-26 03:02:00
9783,0,0,2,0,2024-05-26 03:03:00
9784,0,0,2,0,2024-05-26 03:04:00
9785,0,0,2,0,2024-05-26 03:05:00
9786,0,0,2,0,2024-05-26 03:05:59
9787,0,0,2,0,2024-05-26 03:07:00
9788,0,0,2,0,2024-05-26 03:08:00
9789,0,0,2,-2,2024-05-26 03:09:00
9790,0,0,2,0,2024-05-26 03:10:00
9791,0,0,2,2,2024-05-26 03:11:00
9792,0,0,2,0,2024-05-26 03:12:00
9793,0,0,2,2,2024-05-26 03:12:59
9794,0,0,2,2,2024-05-26 03:14:00
9795,0,0,2,2,2024-05-26 03:15:00
9796,0,0,2,0,2024-05-26 03:16:00
9797,0,0,2,0,2024-05-26 03:17:00
9798,0,0,2,0,2024-05-26 03:18:00
9799,0,0,2,0,2024-05-26 03:19:00
9800,0,0,2,2,2024-05-26 03:20:00
9801,0,0,2,0,2024-05-26 03:21:00
9802,0,0,2,0,2024-05-26 03:22:00
9803,0,0,2,0,2024-05-26 03:23:00
9804,0,0,2,0,2024-05-26 03:24:00
9805,0,0,2,0,2024-05-26 03:25:00
9806,0,0,2,2,2024-05-26 03:26:00
9807,0,0,2,-2,2024-05-26 03:27:00
9808,0,0,2,0,2024-05-26 03:28:00
9809,0,0,2,0,2024-05-26 03:29:00
9810,0,0,2,0,2024-05-26 03:30:00
9811,0,0,2,2,2024-05-26 03:31:00
9812,0,0,2,-2,2024-05-26 03:32:00
9813,0,0,2,-2,2024-05-26 03:33:00
9814,0,0,2,2,2024-05-26 03:34:00
