index,PLC_point0_value,PLC_point1_value,PLC_point7_value,PLC_point5_value,PLC_point8_value,PLC_point4_value,PLC_point3_value,PLC_point2_value,PLC_point6_value,csvTime,deploy_retrieve_status
30704,error,error,error,error,error,error,error,error,error,2024-10-16 18:11:25,false
30705,error,error,error,error,error,error,error,error,error,2024-10-16 18:12:25,false
30706,error,error,error,error,error,error,error,error,error,2024-10-16 18:13:25,false
30707,error,error,error,error,error,error,error,error,error,2024-10-16 18:14:25,false
30708,error,error,error,error,error,error,error,error,error,2024-10-16 18:15:25,false
30709,error,error,error,error,error,error,error,error,error,2024-10-16 18:16:25,false
30710,error,error,error,error,error,error,error,error,error,2024-10-16 18:17:25,false
30711,error,error,error,error,error,error,error,error,error,2024-10-16 18:18:25,false
30712,error,error,error,error,error,error,error,error,error,2024-10-16 18:19:25,false
30713,error,error,error,error,error,error,error,error,error,2024-10-16 18:20:25,false
30714,error,error,error,error,error,error,error,error,error,2024-10-16 18:21:25,false
30715,error,error,error,error,error,error,error,error,error,2024-10-16 18:22:25,false
30716,error,error,error,error,error,error,error,error,error,2024-10-16 18:23:25,false
30717,error,error,error,error,error,error,error,error,error,2024-10-16 18:24:25,false
30718,error,error,error,error,error,error,error,error,error,2024-10-16 18:25:25,false
30719,error,error,error,error,error,error,error,error,error,2024-10-16 18:26:25,false
30720,error,error,error,error,error,error,error,error,error,2024-10-16 18:27:25,false
30721,error,error,error,error,error,error,error,error,error,2024-10-16 18:28:25,false
30722,error,error,error,error,error,error,error,error,error,2024-10-16 18:29:25,false
30723,error,error,error,error,error,error,error,error,error,2024-10-16 18:30:25,false
30724,error,error,error,error,error,error,error,error,error,2024-10-16 18:31:25,false
30725,error,error,error,error,error,error,error,error,error,2024-10-16 18:32:25,false
30726,error,error,error,error,error,error,error,error,error,2024-10-16 18:33:25,false
30727,error,error,error,error,error,error,error,error,error,2024-10-16 18:34:25,false
30728,error,error,error,error,error,error,error,error,error,2024-10-16 18:35:25,false
30729,error,error,error,error,error,error,error,error,error,2024-10-16 18:36:25,false
30730,error,error,error,error,error,error,error,error,error,2024-10-16 18:37:25,false
30731,error,error,error,error,error,error,error,error,error,2024-10-16 18:38:25,false
30732,error,error,error,error,error,error,error,error,error,2024-10-16 18:39:25,false
30733,error,error,error,error,error,error,error,error,error,2024-10-16 18:40:25,false
30734,error,error,error,error,error,error,error,error,error,2024-10-16 18:41:25,false
30735,error,error,error,error,error,error,error,error,error,2024-10-16 18:42:25,false
30736,error,error,error,error,error,error,error,error,error,2024-10-16 18:43:25,false
30737,error,error,error,error,error,error,error,error,error,2024-10-16 18:44:25,false
30738,error,error,error,error,error,error,error,error,error,2024-10-16 18:45:25,false
30739,error,error,error,error,error,error,error,error,error,2024-10-16 18:46:25,false
30740,error,error,error,error,error,error,error,error,error,2024-10-16 18:47:25,false
30741,error,error,error,error,error,error,error,error,error,2024-10-16 18:48:25,false
30742,error,error,error,error,error,error,error,error,error,2024-10-16 18:49:25,false
30743,error,error,error,error,error,error,error,error,error,2024-10-16 18:50:25,false
30744,error,error,error,error,error,error,error,error,error,2024-10-16 18:51:25,false
30745,error,error,error,error,error,error,error,error,error,2024-10-16 18:52:25,false
30746,error,error,error,error,error,error,error,error,error,2024-10-16 18:53:25,false
30747,error,error,error,error,error,error,error,error,error,2024-10-16 18:54:25,false
30748,error,error,error,error,error,error,error,error,error,2024-10-16 18:55:25,false
30749,error,error,error,error,error,error,error,error,error,2024-10-16 18:56:25,false
30750,error,error,error,error,error,error,error,error,error,2024-10-16 18:57:25,false
30751,error,error,error,error,error,error,error,error,error,2024-10-16 18:58:25,false
30752,error,error,error,error,error,error,error,error,error,2024-10-16 19:00:25,false
30753,error,error,error,error,error,error,error,error,error,2024-10-16 19:01:25,false
30754,error,error,error,error,error,error,error,error,error,2024-10-16 19:02:25,false
30755,error,error,error,error,error,error,error,error,error,2024-10-16 19:03:25,false
30756,error,error,error,error,error,error,error,error,error,2024-10-16 19:04:25,false
30757,error,error,error,error,error,error,error,error,error,2024-10-16 19:05:25,false
30758,error,error,error,error,error,error,error,error,error,2024-10-16 19:06:25,false
30759,error,error,error,error,error,error,error,error,error,2024-10-16 19:07:25,false
30760,error,error,error,error,error,error,error,error,error,2024-10-16 19:08:25,false
30761,error,error,error,error,error,error,error,error,error,2024-10-16 19:09:25,false
30762,error,error,error,error,error,error,error,error,error,2024-10-16 19:10:25,false
30763,error,error,error,error,error,error,error,error,error,2024-10-16 19:11:25,false
30764,error,error,error,error,error,error,error,error,error,2024-10-16 19:12:25,false
30765,error,error,error,error,error,error,error,error,error,2024-10-16 19:13:25,false
30766,error,error,error,error,error,error,error,error,error,2024-10-16 19:14:25,false
30767,error,error,error,error,error,error,error,error,error,2024-10-16 19:15:25,false
30768,error,error,error,error,error,error,error,error,error,2024-10-16 19:16:25,false
30769,error,error,error,error,error,error,error,error,error,2024-10-16 19:17:25,false
30770,error,error,error,error,error,error,error,error,error,2024-10-16 19:18:25,false
30771,error,error,error,error,error,error,error,error,error,2024-10-16 19:19:25,false
30772,error,error,error,error,error,error,error,error,error,2024-10-16 19:20:25,false
30773,error,error,error,error,error,error,error,error,error,2024-10-16 19:21:25,false
30774,error,error,error,error,error,error,error,error,error,2024-10-16 19:22:25,false
30775,error,error,error,error,error,error,error,error,error,2024-10-16 19:23:25,false
30776,error,error,error,error,error,error,error,error,error,2024-10-16 19:24:25,false
30777,error,error,error,error,error,error,error,error,error,2024-10-16 19:25:25,false
30778,error,error,error,error,error,error,error,error,error,2024-10-16 19:26:25,false
30779,error,error,error,error,error,error,error,error,error,2024-10-16 19:27:25,false
30780,error,error,error,error,error,error,error,error,error,2024-10-16 19:28:25,false
30781,error,error,error,error,error,error,error,error,error,2024-10-16 19:29:25,false
30782,error,error,error,error,error,error,error,error,error,2024-10-16 19:30:25,false
30783,error,error,error,error,error,error,error,error,error,2024-10-16 19:31:25,false
30784,error,error,error,error,error,error,error,error,error,2024-10-16 19:32:25,false
30785,error,error,error,error,error,error,error,error,error,2024-10-16 19:33:25,false
30786,error,error,error,error,error,error,error,error,error,2024-10-16 19:34:25,false
30787,error,error,error,error,error,error,error,error,error,2024-10-16 19:35:25,false
30788,error,error,error,error,error,error,error,error,error,2024-10-16 19:36:25,false
30789,error,error,error,error,error,error,error,error,error,2024-10-16 19:37:25,false
30790,error,error,error,error,error,error,error,error,error,2024-10-16 19:38:25,false
30791,error,error,error,error,error,error,error,error,error,2024-10-16 19:39:25,false
30792,error,error,error,error,error,error,error,error,error,2024-10-16 19:40:25,false
30793,error,error,error,error,error,error,error,error,error,2024-10-16 19:41:25,false
30794,error,error,error,error,error,error,error,error,error,2024-10-16 19:42:25,false
30795,error,error,error,error,error,error,error,error,error,2024-10-16 19:43:25,false
30796,error,error,error,error,error,error,error,error,error,2024-10-16 19:44:25,false
30797,error,error,error,error,error,error,error,error,error,2024-10-16 19:45:25,false
30798,error,error,error,error,error,error,error,error,error,2024-10-16 19:46:25,false
30799,error,error,error,error,error,error,error,error,error,2024-10-16 19:47:25,false
30800,error,error,error,error,error,error,error,error,error,2024-10-16 19:48:25,false
30801,error,error,error,error,error,error,error,error,error,2024-10-16 19:49:25,false
30802,error,error,error,error,error,error,error,error,error,2024-10-16 19:50:25,false
30803,error,error,error,error,error,error,error,error,error,2024-10-16 19:51:25,false
30804,error,error,error,error,error,error,error,error,error,2024-10-16 19:52:25,false
30805,error,error,error,error,error,error,error,error,error,2024-10-16 19:53:25,false
30806,error,error,error,error,error,error,error,error,error,2024-10-16 19:54:25,false
30807,error,error,error,error,error,error,error,error,error,2024-10-16 19:55:25,false
30808,error,error,error,error,error,error,error,error,error,2024-10-16 19:56:25,false
30809,error,error,error,error,error,error,error,error,error,2024-10-16 19:57:25,false
30810,error,error,error,error,error,error,error,error,error,2024-10-16 19:58:25,false
30811,error,error,error,error,error,error,error,error,error,2024-10-16 20:00:25,false
30812,error,error,error,error,error,error,error,error,error,2024-10-16 20:01:25,false
30813,error,error,error,error,error,error,error,error,error,2024-10-16 20:02:25,false
30814,error,error,error,error,error,error,error,error,error,2024-10-16 20:03:25,false
30815,error,error,error,error,error,error,error,error,error,2024-10-16 20:04:25,false
30816,error,error,error,error,error,error,error,error,error,2024-10-16 20:05:25,false
30817,error,error,error,error,error,error,error,error,error,2024-10-16 20:06:25,false
30818,error,error,error,error,error,error,error,error,error,2024-10-16 20:07:25,false
30819,error,error,error,error,error,error,error,error,error,2024-10-16 20:08:25,false
30820,error,error,error,error,error,error,error,error,error,2024-10-16 20:09:25,false
30821,error,error,error,error,error,error,error,error,error,2024-10-16 20:10:25,false
30822,error,error,error,error,error,error,error,error,error,2024-10-16 20:11:25,false
30823,error,error,error,error,error,error,error,error,error,2024-10-16 20:12:25,false
30824,error,error,error,error,error,error,error,error,error,2024-10-16 20:13:25,false
30825,error,error,error,error,error,error,error,error,error,2024-10-16 20:14:25,false
30826,error,error,error,error,error,error,error,error,error,2024-10-16 20:15:25,false
30827,error,error,error,error,error,error,error,error,error,2024-10-16 20:16:25,false
30828,error,error,error,error,error,error,error,error,error,2024-10-16 20:17:25,false
30829,error,error,error,error,error,error,error,error,error,2024-10-16 20:18:25,false
30830,error,error,error,error,error,error,error,error,error,2024-10-16 20:19:25,false
30831,error,error,error,error,error,error,error,error,error,2024-10-16 20:20:25,false
30832,error,error,error,error,error,error,error,error,error,2024-10-16 20:21:25,false
30833,error,error,error,error,error,error,error,error,error,2024-10-16 20:22:25,false
30834,error,error,error,error,error,error,error,error,error,2024-10-16 20:23:25,false
30835,error,error,error,error,error,error,error,error,error,2024-10-16 20:24:25,false
30836,error,error,error,error,error,error,error,error,error,2024-10-16 20:25:25,false
30837,error,error,error,error,error,error,error,error,error,2024-10-16 20:26:25,false
30838,error,error,error,error,error,error,error,error,error,2024-10-16 20:27:25,false
30839,error,error,error,error,error,error,error,error,error,2024-10-16 20:28:25,false
30840,error,error,error,error,error,error,error,error,error,2024-10-16 20:29:25,false
30841,error,error,error,error,error,error,error,error,error,2024-10-16 20:30:25,false
