Unnamed: 0,13-11-1_v,13-11-2_v,13-11-0_v,13-11-5_v,13-11-6_v,13-11-3_v,13-11-4_v,13-11-9_v,13-11-11_v,13-11-10_v,13-11-7_v,13-11-13_v,csvTime,13-11-8_v,13-11-12_v,status
11204,6967,6961,6972,0,0,0,0,100,5,5999,0,0.0,2024-08-23 10:47:47,0,0,False
11205,6967,6961,6973,0,0,0,0,100,12,6004,0,0.0,2024-08-23 10:48:47,0,0,False
11206,6968,6962,6974,0,0,0,0,100,12,6003,0,0.0,2024-08-23 10:49:47,0,0,False
11207,6967,6961,6974,0,0,0,0,100,14,6009,0,0.0,2024-08-23 10:50:48,0,0,False
11208,6969,6963,6975,0,0,0,0,100,5,6006,0,0.0,2024-08-23 10:51:48,0,0,False
11209,6969,6963,6975,0,0,0,0,100,12,6002,0,0.0,2024-08-23 10:52:49,0,0,False
11210,6969,6963,6975,0,0,0,0,100,12,6004,0,0.0,2024-08-23 10:53:49,0,0,False
11211,6969,6963,6975,0,0,0,0,100,15,6004,0,0.0,2024-08-23 10:54:49,0,0,False
11212,6967,6961,6973,0,0,0,0,100,6,6006,0,0.0,2024-08-23 10:55:49,0,0,False
11213,6967,6961,6973,0,0,0,0,100,13,6008,0,0.0,2024-08-23 10:56:50,0,0,False
11214,6968,6962,6974,0,0,0,0,100,12,6010,0,0.0,2024-08-23 10:57:50,0,0,False
11215,6969,6962,6975,0,0,0,0,100,14,6010,0,0.0,2024-08-23 10:58:50,0,0,False
11216,6968,6962,6973,0,0,0,0,100,6,6008,0,0.0,2024-08-23 11:00:50,0,0,False
11217,6968,6961,6975,0,0,0,0,100,14,6009,0,0.0,2024-08-23 11:01:51,0,0,False
11218,6968,6962,6975,0,0,0,0,100,5,6010,0,0.0,2024-08-23 11:02:51,0,0,False
11219,6970,6964,6976,0,0,0,0,100,7,6006,0,0.0,2024-08-23 11:03:51,0,0,False
11220,6968,6962,6975,0,0,0,0,100,9,6004,0,0.0,2024-08-23 11:04:52,0,0,False
11221,6969,6962,6975,0,0,0,0,100,8,6008,0,0.0,2024-08-23 11:05:52,0,0,False
11222,6967,6961,6974,0,0,0,0,100,15,6009,0,0.0,2024-08-23 11:06:52,0,0,False
11223,6965,6959,6972,0,0,0,0,100,13,6009,0,0.0,2024-08-23 11:07:52,0,0,False
11224,6970,6964,6976,0,0,0,0,100,11,6009,0,0.0,2024-08-23 11:08:52,0,0,False
11225,6968,6962,6974,0,0,0,0,100,8,6010,0,0.0,2024-08-23 11:09:52,0,0,False
11226,6966,6960,6973,0,0,0,0,100,11,6009,0,0.0,2024-08-23 11:10:53,0,0,False
11227,6967,6961,6973,0,0,0,0,100,14,6010,0,0.0,2024-08-23 11:11:53,0,0,False
11228,6967,6960,6974,0,0,0,0,100,15,6010,0,0.0,2024-08-23 11:12:53,0,0,False
11229,6968,6961,6975,0,0,0,0,100,15,6010,0,0.0,2024-08-23 11:13:53,0,0,False
11230,6967,6961,6974,0,0,0,0,100,14,6009,0,0.0,2024-08-23 11:14:53,0,0,False
11231,6969,6963,6975,0,0,0,0,100,5,6009,0,0.0,2024-08-23 11:15:53,0,0,False
11232,6968,6961,6974,0,0,0,0,100,9,6009,0,0.0,2024-08-23 11:16:54,0,0,False
11233,6969,6962,6976,0,0,0,0,100,9,6009,0,0.0,2024-08-23 11:17:54,0,0,False
11234,6967,6961,6974,0,0,0,0,100,5,6008,0,0.0,2024-08-23 11:18:54,0,0,False
11235,6966,6960,6973,0,0,0,0,100,6,6007,0,0.0,2024-08-23 11:19:54,0,0,False
11236,6968,6961,6975,0,0,0,0,100,15,6008,0,0.0,2024-08-23 11:20:54,0,0,False
11237,6968,6961,6974,0,0,0,0,100,13,6009,0,0.0,2024-08-23 11:21:55,0,0,False
11238,6967,6960,6974,0,0,0,0,100,9,6010,0,0.0,2024-08-23 11:22:55,0,0,False
11239,6970,6963,6976,0,0,0,0,100,14,6009,0,0.0,2024-08-23 11:23:55,0,0,False
11240,6966,6960,6972,0,0,0,0,100,15,6008,0,0.0,2024-08-23 11:24:55,0,0,False
11241,6967,6961,6973,0,0,0,0,100,5,6010,0,0.0,2024-08-23 11:25:56,0,0,False
11242,6967,6961,6973,0,0,0,0,100,11,6006,0,0.0,2024-08-23 11:26:56,0,0,False
11243,6969,6963,6976,0,0,0,0,100,8,6006,0,0.0,2024-08-23 11:27:56,0,0,False
11244,6968,6962,6975,0,0,0,0,100,15,6011,0,0.0,2024-08-23 11:28:56,0,0,False
11245,6967,6961,6974,0,0,0,0,100,9,6011,0,0.0,2024-08-23 11:29:56,0,0,False
11246,6966,6959,6973,0,0,0,0,100,15,6011,0,0.0,2024-08-23 11:30:56,0,0,False
11247,6969,6962,6975,0,0,0,0,100,15,6010,0,0.0,2024-08-23 11:31:56,0,0,False
11248,6967,6961,6973,0,0,0,0,100,5,6010,0,0.0,2024-08-23 11:32:57,0,0,False
11249,6969,6963,6975,0,0,0,0,100,7,6010,0,0.0,2024-08-23 11:33:57,0,0,False
11250,6968,6962,6975,0,0,0,0,100,12,6009,0,0.0,2024-08-23 11:34:57,0,0,False
11251,6969,6963,6975,0,0,0,0,100,10,6010,0,0.0,2024-08-23 11:35:57,0,0,False
11252,6969,6963,6975,0,0,0,0,100,9,6009,0,0.0,2024-08-23 11:36:58,0,0,False
11253,6968,6962,6974,0,0,0,0,100,14,6010,0,0.0,2024-08-23 11:37:58,0,0,False
11254,6928,6921,6934,0,0,0,0,100,15,6009,0,0.0,2024-08-23 11:38:58,0,0,False
11255,6969,6963,6975,0,0,0,0,100,4,6009,0,0.0,2024-08-23 11:39:58,0,0,False
11256,6968,6962,6974,0,0,0,0,100,5,6010,0,0.0,2024-08-23 11:40:58,0,0,False
11257,6970,6963,6976,0,0,0,0,100,10,6009,0,0.0,2024-08-23 11:41:58,0,0,False
11258,6970,6965,6976,0,0,0,0,100,14,6009,0,0.0,2024-08-23 11:42:58,0,0,False
11259,6966,6960,6972,0,0,0,0,100,9,6010,0,0.0,2024-08-23 11:43:58,0,0,False
11260,6967,6961,6973,0,0,0,0,100,4,6010,0,0.0,2024-08-23 11:44:58,0,0,False
11261,6968,6961,6974,0,0,0,0,100,7,6010,0,0.0,2024-08-23 11:45:58,0,0,False
11262,6967,6962,6973,0,0,0,0,100,8,6009,0,0.0,2024-08-23 11:46:58,0,0,False
11263,6970,6963,6976,0,0,0,0,100,15,6010,0,0.0,2024-08-23 11:47:58,0,0,False
11264,6968,6962,6975,0,0,0,0,100,10,6011,0,0.0,2024-08-23 11:48:59,0,0,False
11265,6968,6962,6974,0,0,0,0,100,9,6011,0,0.0,2024-08-23 11:49:59,0,0,False
11266,6968,6962,6975,0,0,0,0,100,15,6010,0,0.0,2024-08-23 11:50:59,0,0,False
11267,6969,6963,6975,0,0,0,0,100,13,6012,0,0.0,2024-08-23 11:51:59,0,0,False
11268,6968,6961,6974,0,0,0,0,100,14,6010,0,0.0,2024-08-23 11:52:59,0,0,False
11269,6968,6961,6974,0,0,0,0,100,8,6009,0,0.0,2024-08-23 11:53:59,0,0,False
11270,6967,6962,6973,0,0,0,0,100,10,6009,0,0.0,2024-08-23 11:54:59,0,0,False
11271,6967,6960,6974,0,0,0,0,100,14,6010,0,0.0,2024-08-23 11:55:59,0,0,False
11272,6966,6961,6972,0,0,0,0,100,11,6010,0,0.0,2024-08-23 11:56:59,0,0,False
11273,6968,6961,6975,0,0,0,0,100,6,6009,0,0.0,2024-08-23 11:57:59,0,0,False
11274,6970,6964,6976,0,0,0,0,100,8,6010,0,0.0,2024-08-23 12:00:00,0,0,False
11275,6968,6962,6975,0,0,0,0,100,5,6010,0,0.0,2024-08-23 12:01:00,0,0,False
11276,6969,6963,6975,0,0,0,0,100,6,6010,0,0.0,2024-08-23 12:02:00,0,0,False
11277,6968,6962,6974,0,0,0,0,100,6,6011,0,0.0,2024-08-23 12:03:01,0,0,False
11278,6968,6962,6974,0,0,0,0,100,15,6010,0,0.0,2024-08-23 12:04:01,0,0,False
11279,6968,6962,6974,0,0,0,0,100,5,6010,0,0.0,2024-08-23 12:05:01,0,0,False
11280,6968,6962,6974,0,0,0,0,100,5,6009,0,0.0,2024-08-23 12:06:01,0,0,False
11281,6969,6962,6975,0,0,0,0,100,13,6010,0,0.0,2024-08-23 12:07:01,0,0,False
11282,6967,6961,6972,0,0,0,0,100,4,6010,0,0.0,2024-08-23 12:08:01,0,0,False
11283,6969,6963,6975,0,0,0,0,100,14,6010,0,0.0,2024-08-23 12:09:01,0,0,False
11284,6968,6962,6974,0,0,0,0,100,8,6010,0,0.0,2024-08-23 12:10:01,0,0,False
11285,6968,6962,6974,0,0,0,0,100,6,6009,0,0.0,2024-08-23 12:11:01,0,0,False
11286,6968,6963,6974,0,0,0,0,100,9,6009,0,0.0,2024-08-23 12:12:01,0,0,False
11287,6967,6962,6973,0,0,0,0,100,11,6010,0,0.0,2024-08-23 12:13:01,0,0,False
11288,6969,6963,6975,0,0,0,0,100,14,6010,0,0.0,2024-08-23 12:14:01,0,0,False
11289,6969,6962,6975,0,0,0,0,100,15,6010,0,0.0,2024-08-23 12:15:02,0,0,False
11290,6970,6964,6976,0,0,0,0,100,14,6009,0,0.0,2024-08-23 12:16:02,0,0,False
11291,6968,6962,6975,0,0,0,0,100,15,6008,0,0.0,2024-08-23 12:17:02,0,0,False
11292,6969,6963,6975,0,0,0,0,100,9,6009,0,0.0,2024-08-23 12:18:02,0,0,False
11293,6969,6964,6974,0,0,0,0,100,3,6008,0,0.0,2024-08-23 12:19:02,0,0,False
11294,6969,6963,6975,0,0,0,0,100,11,6009,0,0.0,2024-08-23 12:20:02,0,0,False
11295,6968,6962,6973,0,0,0,0,100,12,6008,0,0.0,2024-08-23 12:21:02,0,0,False
11296,6969,6963,6975,0,0,0,0,100,9,6009,0,0.0,2024-08-23 12:22:02,0,0,False
11297,6968,6963,6974,0,0,0,0,100,3,6007,0,0.0,2024-08-23 12:23:02,0,0,False
11298,6969,6963,6975,0,0,0,0,100,7,6008,0,0.0,2024-08-23 12:24:03,0,0,False
11299,6968,6962,6974,0,0,0,0,100,14,6009,0,0.0,2024-08-23 12:25:03,0,0,False
11300,6965,6959,6971,0,0,0,0,100,14,6008,0,0.0,2024-08-23 12:26:03,0,0,False
11301,6969,6963,6976,0,0,0,0,100,14,6009,0,0.0,2024-08-23 12:27:03,0,0,False
11302,6968,6962,6974,0,0,0,0,100,14,6008,0,0.0,2024-08-23 12:28:03,0,0,False
11303,6969,6963,6975,0,0,0,0,100,5,6008,0,0.0,2024-08-23 12:29:03,0,0,False
11304,6969,6963,6975,0,0,0,0,100,13,6008,0,0.0,2024-08-23 12:30:04,0,0,False
11305,6969,6963,6975,0,0,0,0,100,13,6008,0,0.0,2024-08-23 12:31:04,0,0,False
11306,6970,6964,6975,0,0,0,0,100,5,6007,0,0.0,2024-08-23 12:32:04,0,0,False
11307,6969,6963,6975,0,0,0,0,100,13,6008,0,0.0,2024-08-23 12:33:04,0,0,False
11308,6969,6964,6975,0,0,0,0,100,10,6008,0,0.0,2024-08-23 12:34:04,0,0,False
11309,6970,6965,6976,0,0,0,0,100,5,6009,0,0.0,2024-08-23 12:35:04,0,0,False
11310,6971,6965,6977,0,0,0,0,100,5,6009,0,0.0,2024-08-23 12:36:04,0,0,False
11311,6968,6962,6974,0,0,0,0,100,13,6009,0,0.0,2024-08-23 12:37:05,0,0,False
11312,6969,6963,6974,0,0,0,0,100,10,6009,0,0.0,2024-08-23 12:38:05,0,0,False
11313,6969,6965,6974,0,0,0,0,100,4,6007,0,0.0,2024-08-23 12:39:05,0,0,False
11314,6968,6963,6973,0,0,0,0,100,10,6008,0,0.0,2024-08-23 12:40:05,0,0,False
11315,6969,6963,6974,0,0,0,0,100,10,6008,0,0.0,2024-08-23 12:41:05,0,0,False
11316,6967,6961,6973,0,0,0,0,100,14,6009,0,0.0,2024-08-23 12:42:06,0,0,False
11317,6969,6963,6974,0,0,0,0,100,12,6009,0,0.0,2024-08-23 12:43:06,0,0,False
11318,6969,6963,6975,0,0,0,0,100,13,6011,0,0.0,2024-08-23 12:44:06,0,0,False
11319,6969,6964,6975,0,0,0,0,100,3,6010,0,0.0,2024-08-23 12:45:06,0,0,False
11320,6968,6963,6974,0,0,0,0,100,5,6010,0,0.0,2024-08-23 12:46:07,0,0,False
11321,6969,6963,6975,0,0,0,0,100,6,6009,0,0.0,2024-08-23 12:47:08,0,0,False
11322,6968,6962,6974,0,0,0,0,100,5,6009,0,0.0,2024-08-23 12:48:07,0,0,False
11323,6968,6962,6973,0,0,0,0,100,9,6008,0,0.0,2024-08-23 12:49:08,0,0,False
11324,6968,6961,6975,0,0,0,0,100,15,6009,0,0.0,2024-08-23 12:50:08,0,0,False
11325,6969,6963,6976,0,0,0,0,100,14,6008,0,0.0,2024-08-23 12:51:08,0,0,False
11326,6968,6961,6974,0,0,0,0,100,15,6009,0,0.0,2024-08-23 12:52:08,0,0,False
11327,6967,6960,6973,0,0,0,0,100,13,6010,0,0.0,2024-08-23 12:53:08,0,0,False
11328,6968,6961,6974,0,0,0,0,100,10,6010,0,0.0,2024-08-23 12:54:08,0,0,False
11329,6969,6963,6976,0,0,0,0,100,10,6009,0,0.0,2024-08-23 12:55:08,0,0,False
11330,6969,6963,6975,0,0,0,0,100,6,6011,0,0.0,2024-08-23 12:56:08,0,0,False
11331,6968,6961,6974,0,0,0,0,100,14,6011,0,0.0,2024-08-23 12:57:08,0,0,False
11332,6968,6962,6975,0,0,0,0,100,15,6010,0,0.0,2024-08-23 12:58:08,0,0,False
11333,6970,6963,6976,0,0,0,0,100,9,6010,0,0.0,2024-08-23 13:00:09,0,0,False
11334,6967,6961,6973,0,0,0,0,100,10,6010,0,0.0,2024-08-23 13:01:09,0,0,False
11335,6970,6963,6976,0,0,0,0,100,14,6010,0,0.0,2024-08-23 13:02:09,0,0,False
11336,6970,6964,6976,0,0,0,0,100,13,6008,0,0.0,2024-08-23 13:03:09,0,0,False
11337,6969,6963,6975,0,0,0,0,100,10,6010,0,0.0,2024-08-23 13:04:09,0,0,False
11338,6969,6963,6976,0,0,0,0,100,8,6010,0,0.0,2024-08-23 13:05:09,0,0,False
11339,6967,6961,6973,0,0,0,0,100,13,6010,0,0.0,2024-08-23 13:06:09,0,0,False
11340,6969,6963,6976,0,0,0,0,100,6,6009,0,0.0,2024-08-23 13:07:10,0,0,False
11341,6968,6962,6975,0,0,0,0,100,10,6011,0,0.0,2024-08-23 13:08:10,0,0,False
11342,6969,6963,6975,0,0,0,0,100,11,6009,0,0.0,2024-08-23 13:09:10,0,0,False
11343,6968,6962,6975,0,0,0,0,100,15,6008,0,0.0,2024-08-23 13:10:10,0,0,False
11344,6968,6962,6973,0,0,0,0,100,4,6008,0,0.0,2024-08-23 13:11:10,0,0,False
11345,6967,6961,6973,0,0,0,0,100,8,6008,0,0.0,2024-08-23 13:12:10,0,0,False
11346,6970,6964,6977,0,0,0,0,100,13,6007,0,0.0,2024-08-23 13:13:10,0,0,False
11347,6968,6962,6974,0,0,0,0,100,14,6008,0,0.0,2024-08-23 13:14:12,0,0,False
11348,6969,6963,6976,0,0,0,0,100,10,6008,0,0.0,2024-08-23 13:15:12,0,0,False
11349,6968,6961,6975,0,0,0,0,100,15,6008,0,0.0,2024-08-23 13:16:12,0,0,False
11350,6969,6962,6975,0,0,0,0,100,6,6008,0,0.0,2024-08-23 13:17:12,0,0,False
11351,6967,6961,6973,0,0,0,0,100,6,6007,0,0.0,2024-08-23 13:18:12,0,0,False
11352,6968,6962,6974,0,0,0,0,100,6,6007,0,0.0,2024-08-23 13:19:12,0,0,False
11353,6968,6962,6974,0,0,0,0,100,6,6007,0,0.0,2024-08-23 13:20:12,0,0,False
11354,6969,6963,6975,0,0,0,0,100,8,6008,0,0.0,2024-08-23 13:21:12,0,0,False
11355,6969,6963,6975,0,0,0,0,100,15,6007,0,0.0,2024-08-23 13:22:13,0,0,False
11356,6968,6962,6975,0,0,0,0,100,10,6007,0,0.0,2024-08-23 13:23:12,0,0,False
11357,6967,6960,6974,0,0,0,0,100,13,6008,0,0.0,2024-08-23 13:24:12,0,0,False
11358,6968,6962,6974,0,0,0,0,100,5,6008,0,0.0,2024-08-23 13:25:12,0,0,False
11359,6968,6961,6975,0,0,0,0,100,15,6009,0,0.0,2024-08-23 13:26:13,0,0,False
11360,6964,6958,6971,0,0,0,0,100,10,6008,0,0.0,2024-08-23 13:27:13,0,0,False
11361,6970,6963,6976,0,0,0,0,100,16,6009,0,0.0,2024-08-23 13:28:13,0,0,False
11362,6969,6963,6976,0,0,0,0,100,10,6009,0,0.0,2024-08-23 13:29:13,0,0,False
11363,6969,6962,6975,0,0,0,0,100,7,6008,0,0.0,2024-08-23 13:30:13,0,0,False
11364,6969,6963,6975,0,0,0,0,100,6,6009,0,0.0,2024-08-23 13:31:13,0,0,False
11365,6969,6963,6976,0,0,0,0,100,13,6009,0,0.0,2024-08-23 13:32:13,0,0,False
11366,6970,6963,6976,0,0,0,0,100,9,6009,0,0.0,2024-08-23 13:33:13,0,0,False
11367,6969,6963,6975,0,0,0,0,100,6,6010,0,0.0,2024-08-23 13:34:14,0,0,False
11368,6970,6963,6977,0,0,0,0,100,15,6009,0,0.0,2024-08-23 13:35:14,0,0,False
11369,6969,6962,6977,0,0,0,0,100,14,6010,0,0.0,2024-08-23 13:36:14,0,0,False
11370,6969,6962,6976,0,0,0,0,100,12,6009,0,0.0,2024-08-23 13:37:14,0,0,False
11371,6969,6962,6975,0,0,0,0,100,8,6010,0,0.0,2024-08-23 13:38:14,0,0,False
11372,6969,6962,6975,0,0,0,0,100,13,6009,0,0.0,2024-08-23 13:39:14,0,0,False
11373,6968,6962,6975,0,0,0,0,100,15,6009,0,0.0,2024-08-23 13:40:14,0,0,False
11374,6968,6961,6974,0,0,0,0,100,10,6010,0,0.0,2024-08-23 13:41:14,0,0,False
11375,6968,6962,6975,0,0,0,0,100,14,6009,0,0.0,2024-08-23 13:42:14,0,0,False
11376,6970,6963,6976,0,0,0,0,100,10,6009,0,0.0,2024-08-23 13:43:14,0,0,False
11377,6971,6965,6978,0,0,0,0,100,14,6012,0,0.0,2024-08-23 13:44:15,0,0,False
11378,6969,6963,6976,0,0,0,0,100,12,6009,0,0.0,2024-08-23 13:45:15,0,0,False
11379,6968,6961,6974,0,0,0,0,100,15,6009,0,0.0,2024-08-23 13:46:15,0,0,False
11380,6968,6963,6974,0,0,0,0,100,4,6009,0,0.0,2024-08-23 13:47:15,0,0,False
11381,6968,6962,6974,0,0,0,0,100,14,6009,0,0.0,2024-08-23 13:48:15,0,0,False
11382,6968,6962,6974,0,0,0,0,100,11,6009,0,0.0,2024-08-23 13:49:17,0,0,False
11383,6966,6961,6972,0,0,0,0,100,10,6009,0,0.0,2024-08-23 13:50:17,0,0,False
11384,6969,6963,6975,0,0,0,0,100,6,6009,0,0.0,2024-08-23 13:51:16,0,0,False
11385,6968,6962,6974,0,0,0,0,100,10,6009,0,0.0,2024-08-23 13:52:16,0,0,False
11386,6967,6961,6973,0,0,0,0,100,9,6010,0,0.0,2024-08-23 13:53:17,0,0,False
11387,6968,6963,6974,0,0,0,0,100,11,6009,0,0.0,2024-08-23 13:54:17,0,0,False
11388,6967,6961,6973,0,0,0,0,100,14,6009,0,0.0,2024-08-23 13:55:17,0,0,False
11389,6967,6960,6974,0,0,0,0,100,15,6009,0,0.0,2024-08-23 13:56:17,0,0,False
11390,6967,6961,6974,0,0,0,0,100,15,6009,0,0.0,2024-08-23 13:57:17,0,0,False
11391,6968,6962,6974,0,0,0,0,100,7,6010,0,0.0,2024-08-23 13:58:17,0,0,False
11392,6968,6961,6975,0,0,0,0,100,12,6010,0,0.0,2024-08-23 14:00:17,0,0,False
11393,6967,6962,6973,0,0,0,0,100,4,6009,0,0.0,2024-08-23 14:01:17,0,0,False
11394,6966,6960,6972,0,0,0,0,100,6,6010,0,0.0,2024-08-23 14:02:17,0,0,False
11395,6968,6963,6973,0,0,0,0,100,4,6010,0,0.0,2024-08-23 14:03:17,0,0,False
11396,6968,6962,6974,0,0,0,0,100,4,6009,0,0.0,2024-08-23 14:04:19,0,0,False
11397,6968,6962,6974,0,0,0,0,100,4,6009,0,0.0,2024-08-23 14:05:19,0,0,False
11398,6967,6962,6973,0,0,0,0,100,5,6010,0,0.0,2024-08-23 14:06:19,0,0,False
11399,6968,6962,6974,0,0,0,0,100,14,6010,0,0.0,2024-08-23 14:07:19,0,0,False
11400,6968,6962,6974,0,0,0,0,100,5,6010,0,0.0,2024-08-23 14:08:19,0,0,False
11401,6968,6962,6974,0,0,0,0,100,6,6008,0,0.0,2024-08-23 14:09:19,0,0,False
11402,6968,6962,6973,0,0,0,0,100,4,6009,0,0.0,2024-08-23 14:10:19,0,0,False
11403,6968,6961,6974,0,0,0,0,100,15,6008,0,0.0,2024-08-23 14:11:19,0,0,False
11404,6968,6961,6975,0,0,0,0,100,15,6010,0,0.0,2024-08-23 14:12:19,0,0,False
11405,6969,6963,6975,0,0,0,0,100,8,6009,0,0.0,2024-08-23 14:13:20,0,0,False
11406,6969,6962,6975,0,0,0,0,100,7,6009,0,0.0,2024-08-23 14:14:20,0,0,False
11407,6968,6963,6974,0,0,0,0,100,10,6009,0,0.0,2024-08-23 14:15:20,0,0,False
11408,6968,6962,6974,0,0,0,0,100,6,6010,0,0.0,2024-08-23 14:16:20,0,0,False
11409,6969,6962,6975,0,0,0,0,100,15,6010,0,0.0,2024-08-23 14:17:20,0,0,False
11410,6968,6962,6974,0,0,0,0,100,8,6009,0,0.0,2024-08-23 14:18:20,0,0,False
11411,6970,6964,6976,0,0,0,0,100,5,6010,0,0.0,2024-08-23 14:19:20,0,0,False
11412,6968,6962,6975,0,0,0,0,100,11,6009,0,0.0,2024-08-23 14:20:20,0,0,False
11413,6969,6963,6975,0,0,0,0,100,5,6010,0,0.0,2024-08-23 14:21:20,0,0,False
11414,6968,6962,6974,0,0,0,0,100,13,6009,0,0.0,2024-08-23 14:22:20,0,0,False
11415,6968,6962,6975,0,0,0,0,100,12,6009,0,0.0,2024-08-23 14:23:21,0,0,False
11416,6969,6963,6975,0,0,0,0,100,5,6009,0,0.0,2024-08-23 14:24:21,0,0,False
11417,6968,6963,6974,0,0,0,0,100,4,6009,0,0.0,2024-08-23 14:25:21,0,0,False
11418,6967,6961,6974,0,0,0,0,100,7,6009,0,0.0,2024-08-23 14:26:21,0,0,False
11419,6968,6962,6975,0,0,0,0,100,15,6009,0,0.0,2024-08-23 14:27:21,0,0,False
11420,6969,6963,6975,0,0,0,0,100,5,6009,0,0.0,2024-08-23 14:28:21,0,0,False
11421,6968,6962,6974,0,0,0,0,100,7,6010,0,0.0,2024-08-23 14:29:21,0,0,False
11422,6967,6960,6974,0,0,0,0,100,15,6010,0,0.0,2024-08-23 14:30:21,0,0,False
11423,6968,6961,6974,0,0,0,0,100,15,6009,0,0.0,2024-08-23 14:31:21,0,0,False
11424,6968,6960,6975,0,0,0,0,100,15,6009,0,0.0,2024-08-23 14:32:21,0,0,False
11425,6969,6962,6976,0,0,0,0,100,5,6010,0,0.0,2024-08-23 14:33:21,0,0,False
11426,6968,6962,6974,0,0,0,0,100,5,6009,0,0.0,2024-08-23 14:34:22,0,0,False
11427,6969,6962,6976,0,0,0,0,100,9,6010,0,0.0,2024-08-23 14:35:22,0,0,False
11428,6968,6961,6975,0,0,0,0,100,15,6010,0,0.0,2024-08-23 14:36:22,0,0,False
11429,6967,6961,6973,0,0,0,0,100,12,6008,0,0.0,2024-08-23 14:37:22,0,0,False
11430,6968,6962,6975,0,0,0,0,100,10,6009,0,0.0,2024-08-23 14:38:22,0,0,False
11431,6969,6963,6975,0,0,0,0,100,11,6010,0,0.0,2024-08-23 14:39:22,0,0,False
11432,6968,6962,6974,0,0,0,0,100,12,6009,0,0.0,2024-08-23 14:40:22,0,0,False
11433,6968,6961,6975,0,0,0,0,100,12,6010,0,0.0,2024-08-23 14:41:23,0,0,False
11434,6968,6960,6975,0,0,0,0,100,15,6008,0,0.0,2024-08-23 14:42:23,0,0,False
11435,6967,6960,6973,0,0,0,0,100,10,6009,0,0.0,2024-08-23 14:43:23,0,0,False
11436,6968,6962,6975,0,0,0,0,100,13,6010,0,0.0,2024-08-23 14:44:23,0,0,False
11437,6970,6964,6975,0,0,0,0,100,5,6009,0,0.0,2024-08-23 14:45:23,0,0,False
11438,6970,6963,6976,0,0,0,0,100,16,6010,0,0.0,2024-08-23 14:46:23,0,0,False
11439,6969,6963,6975,0,0,0,0,100,11,6009,0,0.0,2024-08-23 14:47:23,0,0,False
11440,6969,6962,6975,0,0,0,0,100,5,6010,0,0.0,2024-08-23 14:48:23,0,0,False
11441,6970,6963,6976,0,0,0,0,100,6,6009,0,0.0,2024-08-23 14:49:23,0,0,False
11442,6970,6963,6976,0,0,0,0,100,6,6009,0,0.0,2024-08-23 14:50:23,0,0,False
11443,6969,6962,6975,0,0,0,0,100,5,6009,0,0.0,2024-08-23 14:51:23,0,0,False
11444,6968,6962,6975,0,0,0,0,100,5,6009,0,0.0,2024-08-23 14:52:23,0,0,False
11445,6969,6963,6975,0,0,0,0,100,13,6010,0,0.0,2024-08-23 14:53:23,0,0,False
11446,6968,6961,6975,0,0,0,0,100,15,6010,0,0.0,2024-08-23 14:54:23,0,0,False
11447,6969,6963,6975,0,0,0,0,100,4,6009,0,0.0,2024-08-23 14:55:24,0,0,False
11448,6970,6963,6976,0,0,0,0,100,8,6009,0,0.0,2024-08-23 14:56:24,0,0,False
11449,6969,6963,6975,0,0,0,0,100,15,6009,0,0.0,2024-08-23 14:57:24,0,0,False
11450,6968,6962,6974,0,0,0,0,100,5,6009,0,0.0,2024-08-23 14:58:24,0,0,False
11451,6968,6962,6975,0,0,0,0,100,11,6009,0,0.0,2024-08-23 15:00:25,0,0,False
11452,6968,6962,6974,0,0,0,0,100,4,6009,0,0.0,2024-08-23 15:01:25,0,0,False
11453,6969,6963,6975,0,0,0,0,100,13,6009,0,0.0,2024-08-23 15:02:27,0,0,False
11454,6968,6962,6974,0,0,0,0,100,13,6009,0,0.0,2024-08-23 15:03:27,0,0,False
11455,6968,6962,6975,0,0,0,0,100,15,6010,0,0.0,2024-08-23 15:04:27,0,0,False
11456,6970,6964,6977,0,0,0,0,100,6,6010,0,0.0,2024-08-23 15:05:27,0,0,False
11457,6969,6963,6976,0,0,0,0,100,14,6010,0,0.0,2024-08-23 15:06:27,0,0,False
11458,6969,6963,6975,0,0,0,0,100,15,6010,0,0.0,2024-08-23 15:07:27,0,0,False
11459,6970,6964,6975,0,0,0,0,100,3,6008,0,0.0,2024-08-23 15:08:27,0,0,False
11460,6970,6964,6976,0,0,0,0,100,10,6009,0,0.0,2024-08-23 15:09:29,0,0,False
11461,6969,6962,6976,0,0,0,0,100,15,6008,0,0.0,2024-08-23 15:10:29,0,0,False
11462,6971,6964,6977,0,0,0,0,100,7,6009,0,0.0,2024-08-23 15:11:29,0,0,False
11463,6970,6964,6975,0,0,0,0,100,4,6009,0,0.0,2024-08-23 15:12:29,0,0,False
11464,6970,6964,6976,0,0,0,0,100,10,6009,0,0.0,2024-08-23 15:13:29,0,0,False
11465,6970,6963,6976,0,0,0,0,100,12,6008,0,0.0,2024-08-23 15:14:29,0,0,False
11466,6970,6964,6976,0,0,0,0,100,10,6008,0,0.0,2024-08-23 15:15:29,0,0,False
11467,6967,6961,6973,0,0,0,0,100,8,6008,0,0.0,2024-08-23 15:16:29,0,0,False
11468,6968,6962,6975,0,0,0,0,100,12,6008,0,0.0,2024-08-23 15:17:29,0,0,False
11469,6970,6965,6976,0,0,0,0,100,4,6007,0,0.0,2024-08-23 15:18:29,0,0,False
